Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
2103	143.960	149.670	-757.465	15.870	26	84.516	59.156	-626.415	13.691	50	170.001399500122	73.5981400540763	16.375
2104	403.637	731.650	-875.550	11.724	27	494.500	777.755	-839.790	10.299	62	107.9839497055	57.1322240381269	87.6543535620053
2105	-238.664	1320.425	-1601.885	12.181	27	-273.926	1432.300	-1674.295	14.929	55	147.172938606253	70.3699248959759	15.1071428571429
2106	-350.481	505.020	-849.095	13.445	27	-594.470	479.600	-854.265	16.688	51	245.364091547643	116.02941221083	17.625
2107	-267.515	305.860	-786.575	16.066	27	-387.286	272.988	-690.455	6.356	49	157.05004051257	90.5663079072477	31.1818181818182
2108	-386.565	1043.217	-1662.685	13.426	27	-317.874	1121.344	-1792.770	14.134	47	166.566469720049	96.8128351667835	24
2109	380.438	1051.846	-1750.700	9.491	27	428.688	1074.936	-1752.255	12.328	63	65.6942303783217	74.7992309346672	57.3025078369906
2110	-3.761	307.341	-685.610	6.502	27	-147.307	237.572	-603.230	13.262	54	186.984594012448	87.530994423071	27.1481481481481
2111	-123.053	195.755	-1895.580	16.522	27	-175.890	116.116	-2055.765	11.452	60	212.820893849735	79.3113622645431	29.3333333333333
2112	134.566	1365.125	-964.180	14.086	27	159.500	1397.938	-891.665	13.634	52	85.1117884960714	46.9300448900355	41.08
2113	570.362	628.464	-995.700	15.509	27	587.012	651.419	-1062.730	15.641	54	93.0847467365088	56.5843625830277	55.7777777777778
2114	85.489	424.327	-694.660	14.358	27	-21.693	441.713	-513.605	11.650	68	229.413683709146	75.6873375127394	29.780487804878
2115	282.600	650.361	-1819.035	12.750	27	319.212	688.971	-1860.405	16.285	48	76.7206948547782	55.7865566000725	75.6190476190476
2116	342.788	939.080	-1745.415	14.345	27	446.062	961.375	-1750.150	11.484	59	111.712988810612	47.0209489463322	75.25
2117	405.412	1129.125	-871.875	13.621	27	397.012	1115.090	-887.495	15.088	75	51.1214095071722	80.4158198355332	57.7142857142857
2118	351.075	339.926	-1664.965	15.043	27	498.950	164.266	-1839.130	13.250	79	288.195937601487	76.4282573614091	14.6564417177914
2119	199.887	1094.673	-740.240	12.823	27	229.775	1111.125	-741.355	13.940	49	46.5992840610239	33.1368583044794	50.1818181818182
2120	106.675	161.522	-1920.315	11.861	27	100.921	159.055	-2074.185	11.411	51	153.997310057676	58.2183004001804	20.25
2121	-156.279	340.979	-700.680	12.517	27	-241.281	267.913	-656.695	15.851	48	126.567867624449	75.9734643717663	27.5238095238095
2122	454.950	1234.882	-1612.620	11.667	27	474.138	1221.076	-1589.145	13.550	118	46.172009377977	28.1470633948753	28.2857142857143
2123	-289.795	1168.608	-1652.145	13.402	27	-269.648	1310.412	-1749.300	12.556	50	174.035801885704	87.4563174954356	26.304347826087
2124	627.250	935.790	-1504.250	12.779	27	655.062	939.170	-1447.775	11.623	118	81.0836266825799	54.2604498267034	42.4317647058824
2125	436.200	1082.620	-1665.620	12.000	27	501.087	1055.460	-1607.795	12.267	100	105.848937023477	29.9333536876495	35.5753424657534
2126	-141.289	419.111	-743.155	13.789	27	-245.700	411.726	-641.370	15.245	50	146.001306059227	77.6740292950165	43.9565217391304
2127	-75.406	775.904	-702.375	11.772	27	-115.579	868.170	-447.290	14.168	98	289.769938970556	120.025408337607	41.4105263157895
2128	501.425	644.487	-1593.840	12.401	27	735.688	664.179	-1572.135	13.614	96	246.828841993799	47.8608712707738	69.8550724637681
2129	195.450	934.996	-1839.300	12.489	27	328.450	996.870	-1844.465	13.629	60	146.778980446793	51.6074165473049	79.7272727272727
2130	-390.213	433.629	-1638.435	12.568	27	-474.942	476.620	-1728.825	11.894	47	131.139550182239	84.355515913719	18.95
2131	520.662	1292.838	-1261.655	12.079	27	476.125	1344.200	-1351.095	9.586	57	112.343727074546	43.2593792917858	17
2132	664.613	1069.911	-1279.250	12.544	27	662.438	1053.090	-1310.370	13.425	61	44.7855105474974	33.8908661143266	21.8823529411765
2133	-234.651	267.418	-1841.290	12.413	28	-375.881	210.641	-1953.410	12.425	56	208.679456794386	91.3545151128845	20.6428571428571
2134	-356.106	399.490	-1695.075	17.361	28	-533.194	361.585	-1750.085	13.018	49	197.270993012151	114.140529304679	17.7142857142857
2135	-343.281	339.978	-734.730	8.148	28	-646.644	291.496	-568.160	11.492	80	351.242869947562	109.371518270623	9.49315068493151
2136	-114.024	1004.002	-1799.510	13.317	28	80.211	1121.855	-2127.135	17.206	105	398.691240760316	113.784059203733	50.373253493014
2137	118.974	1053.569	-1854.585	10.124	28	262.025	1142.494	-1934.835	12.505	98	203.459402744135	94.4011855757851	57.4092592592593
2138	442.387	141.410	-1014.835	11.107	28	449.487	136.710	-946.095	13.373	53	78.3836662066786	115.709179401309	18.69
2139	-142.489	961.106	-703.485	11.616	28	-98.403	1052.880	-595.095	17.470	62	151.887785960557	51.9319811698241	62.5588235294118
2140	-149.271	1431.225	-1015.465	8.892	28	-293.049	1666.100	-986.335	10.317	106	281.637063608468	110.921624681975	10.4098360655738
2141	336.250	433.460	-1669.285	15.353	28	412.962	439.296	-1833.960	13.129	55	181.7598565828	72.4449109376787	52.6296296296296
2142	292.912	492.090	-1792.555	14.143	28	312.625	548.048	-1890.360	14.867	48	114.392823892061	75.7829223342346	56.95
2143	80.611	924.034	-1840.745	13.125	28	156.950	983.605	-1988.190	10.985	59	200.962197166532	69.6302841353022	73.8064516129032
2144	-434.415	962.326	-922.220	15.859	28	-482.124	1083.490	-810.190	13.081	62	173.19711933228	978.649798785399	28.768
2145	560.525	514.009	-1551.845	14.177	28	738.812	635.715	-1749.860	16.344	101	294.485333465013	60.9678336685917	50.8356164383562
2146	482.275	648.868	-944.865	17.183	28	552.637	650.561	-980.605	13.537	52	78.9368411643131	52.9200914030429	78.75
2147	-308.111	1334.675	-929.600	13.206	28	-397.690	1387.613	-982.230	11.082	58	120.029336822295	58.6363812386768	12.3333333333333
2148	337.075	1272.186	-896.600	13.453	28	384.963	1283.037	-932.805	14.809	51	61.0066125104484	38.2202164389636	40.3913043478261
2149	-86.579	1432.837	-1006.410	14.080	28	-122.206	1479.125	-971.680	14.661	50	74.7686485299821	51.4721000693646	18.0454545454545
2150	32.645	221.329	-720.430	17.167	28	-6.289	247.806	-580.300	13.732	50	148.207065992145	87.3481431440914	22.1363636363636
2151	-376.143	995.466	-851.175	11.493	28	-370.843	1240.041	-693.045	11.527	78	291.29043500431	166.448059789618	27.0248169243287
2152	-507.164	245.498	-1726.385	11.398	28	-605.639	311.455	-1854.605	11.284	51	186.93776595969	284.89699886396	5.40579710144928
2153	-178.903	1316.838	-1679.400	12.844	28	-159.836	1385.513	-1753.855	10.558	56	117.962322332175	52.3070256748708	27.9642857142857
2154	627.025	1188.760	-1214.620	13.201	28	620.850	1125.644	-1237.215	13.643	55	75.1500780106049	36.346465322135	25.8518518518519
2155	415.562	429.350	-1704.060	15.243	28	627.763	404.844	-1722.305	13.463	88	214.38910527823	68.0516653499854	34.55
2156	357.375	1331.487	-967.275	14.756	28	408.475	1305.125	-991.700	12.959	51	88.2469122689287	42.4713719114768	39.5652173913044
2157	-47.184	1255.991	-804.865	11.450	28	-62.414	1339.987	-787.075	12.299	58	87.1995700448117	55.7083676689926	37.6
2158	452.263	932.055	-1731.855	12.923	28	525.575	953.774	-1688.575	12.177	60	94.2541611442168	44.2580199563298	55.8125
2159	197.763	1490.688	-1212.355	15.234	28	151.737	1514.538	-1264.385	11.157	49	115.61731684311	76.9166728372356	15.952380952381
2160	-408.626	542.726	-920.225	13.909	28	-700.450	615.739	-855.795	10.988	64	307.641625995248	106.992940131179	8.94444444444444
2161	-298.881	74.995	-807.805	12.887	28	-404.200	64.108	-701.655	12.817	51	149.928119544	75.9409730424166	10.3913043478261
2162	-54.533	400.235	-1846.945	15.281	28	-150.670	356.636	-2019.560	14.188	50	202.334213110388	101.617124885229	31.7272727272727
2163	-96.684	1095.051	-738.760	14.485	28	-107.640	1326.375	-525.885	11.798	118	315.946060616365	88.2699817857746	51.3358208955224
2164	468.950	567.618	-891.780	14.008	29	547.475	606.867	-852.525	12.592	63	96.1645186698296	47.5316259129018	77.6470588235294
2165	433.300	894.408	-885.610	12.538	29	495.938	929.955	-891.860	12.092	63	72.6720727721454	34.6288802236975	64.7647058823529
2166	317.012	837.941	-764.460	10.731	29	363.812	858.935	-754.235	13.348	62	52.3023772021884	32.4549439332832	94.9393939393939
2167	-142.530	479.974	-1844.900	14.335	29	-317.558	492.886	-2052.315	13.335	58	271.702967876687	106.219220013152	21.8275862068966
2168	139.031	1185.186	-1863.580	11.105	29	-46.981	1263.884	-1920.525	12.232	54	209.848927500238	86.1871977361564	23.04
2169	194.162	1077.781	-1834.795	10.890	29	223.438	1099.239	-1840.915	12.425	51	50.0702558112099	34.6531229964741	80.5
2170	-237.556	1245.630	-898.930	13.754	29	-171.639	1381.850	-822.930	10.134	54	169.34266824696	87.5573505736779	31.4
2171	-148.987	299.164	-1870.235	15.642	29	-277.265	174.626	-2061.385	13.326	64	261.73131495486	84.0452005012622	30.2857142857143
2172	-9.181	1428.238	-1623.625	12.966	29	26.631	1522.850	-1665.040	14.441	86	112.133902045724	37.6675224300562	24.5087719298246
2173	504.750	686.695	-974.100	12.341	29	630.450	791.066	-1008.925	11.752	62	170.807456584893	63.847195563675	63.6060606060606
2174	487.175	748.876	-1599.040	15.407	29	615.837	784.894	-1562.520	13.258	68	138.50962770869	41.3849245756357	94.5641025641026
2175	564.763	484.002	-1314.085	12.938	29	724.312	560.803	-1204.735	13.798	75	208.892513535071	60.8967011664683	22.8478260869565
2176	5.664	1018.141	-675.595	11.206	29	15.077	1127.006	-580.250	12.284	94	145.020211760292	33.8312702361065	77.3384615384615
2177	278.038	616.435	-779.225	13.083	29	330.575	683.995	-658.720	13.272	56	147.803738092106	56.4497719508429	78.7407407407407
2178	-162.180	762.951	-1861.765	15.390	29	-404.129	894.144	-2106.960	12.335	86	368.607528239725	125.720483495911	23.4004192872117
2179	-1.193	338.451	-1916.495	11.803	29	-121.851	172.470	-2043.095	11.815	55	250.9031549423	114.880605477956	30.8076923076923
2180	254.600	65.353	-1740.990	17.678	29	298.038	50.837	-1816.970	15.677	51	88.7160329365555	58.5799056422067	20.8181818181818
2181	607.350	664.131	-1519.175	12.924	29	690.775	712.872	-1474.905	11.763	59	106.279107100126	38.2702957441271	58.7
2182	-223.909	1221.641	-873.200	11.778	29	-211.814	1305.787	-788.890	14.918	58	126.338238209973	54.9621026136391	37
2183	-112.871	663.053	-1859.925	11.453	29	-159.574	674.926	-2095.400	11.576	62	240.355182933508	85.3341860784763	28.9090909090909
2184	-355.354	804.933	-834.255	10.255	29	-479.860	974.134	-526.980	12.335	95	372.221235372191	64.5926553935389	29.3181818181818
2185	394.713	1174.879	-859.300	13.218	30	444.900	1159.717	-911.850	12.331	56	79.9822885268982	42.7282453809583	48.0384615384615
2186	-91.449	833.079	-1834.525	13.067	30	-116.602	889.501	-1986.950	15.513	51	164.467310180473	84.8607378711157	51.0952380952381
2187	155.715	1206.846	-777.615	11.743	30	213.012	1228.751	-762.070	12.923	67	81.1458335652546	43.9887083692148	46.4054054054054
2188	289.125	1322.787	-1679.275	12.297	30	304.825	1373.212	-1644.870	11.157	58	63.030743689092	35.9289041496608	40.0357142857143
2189	19.196	1126.618	-726.490	12.671	30	109.370	1195.581	-710.960	11.689	58	114.579346066383	239.054453667435	45.8022598870056
2190	150.916	166.433	-786.110	17.661	30	105.470	128.578	-702.140	17.678	51	102.709789411721	57.6484284556356	14.5238095238095
2191	213.962	1440.888	-1483.695	13.631	30	265.000	1495.912	-1496.705	13.544	55	76.1694040937699	50.005067388754	22.44
2192	-17.430	1374.562	-915.440	11.854	30	-105.304	1598.775	-902.495	13.826	118	246.62212319863	53.7732871649098	31.7840909090909
2193	574.275	1067.840	-987.315	14.279	30	539.525	1035.339	-995.510	11.525	53	53.7313335959568	38.5526645861986	39.8695652173913
2194	145.139	572.694	-1865.210	13.619	30	107.175	446.062	-2166.105	9.478	71	328.655944332367	117.032385742173	19.3160377358491
2195	223.075	190.649	-755.690	14.434	30	201.263	156.403	-679.095	15.646	50	87.8765250564678	53.3915917189687	11.7
2196	-210.358	627.476	-1869.575	11.981	30	-394.447	609.955	-2004.525	14.283	61	237.038135024725	98.5341419889454	26.5161290322581
2197	-204.901	683.442	-699.295	13.209	30	-349.400	675.354	-510.430	9.500	54	237.939834769212	120.679893047301	23
2198	245.825	480.302	-854.325	15.153	30	353.838	614.971	-723.200	14.088	62	217.624836344568	78.1341472999602	61.71875
2199	58.584	788.246	-668.950	13.905	30	99.882	971.739	-283.575	14.185	118	431.680440698904	80.657185638592	38.9826446280992
2200	-271.194	1244.695	-864.060	14.191	30	-228.892	1481.025	-718.620	13.330	109	280.702906475868	165.871669170478	31.8646904135788
2201	-167.782	1132.229	-779.935	12.565	30	-114.889	1201.379	-718.300	13.168	55	106.668951311991	63.6831019203147	50.96
2202	133.099	947.587	-1838.835	12.595	30	186.175	1016.724	-1917.570	13.741	52	119.074208361845	62.969372100951	79.5454545454545
2203	379.650	215.294	-888.925	11.961	30	352.900	235.896	-782.605	14.379	50	111.552441945481	56.4646644886347	22.75
2204	397.200	591.109	-1804.440	15.154	30	459.438	524.480	-1928.070	12.670	74	158.548272440919	74.8218720369062	48.2272727272727
2205	522.163	803.994	-988.135	14.404	30	566.688	821.262	-1023.605	15.036	62	71.6212834428426	37.8973911112576	73.8125
2206	-100.287	1271.246	-798.010	11.446	30	-125.286	1351.562	-814.765	11.845	59	85.7691079701775	45.1945766115616	37.3448275862069
2207	373.862	400.322	-1636.725	13.829	30	480.800	149.857	-1897.240	15.374	90	388.345170273817	126.057366403633	15.8211624441133
2208	184.337	986.655	-1824.220	12.731	30	249.850	1039.711	-1900.525	7.880	50	116.970448853546	79.3545342422169	63.55
2209	651.612	1072.536	-1231.485	15.373	30	626.387	1046.142	-1146.475	12.621	58	92.5183439162202	46.9558591431785	21.9642857142857
2210	155.110	955.530	-1869.595	12.440	30	228.513	1017.021	-1908.550	13.793	57	120.519374811687	54.395810395055	76.6666666666667
2211	-156.933	931.409	-1797.885	12.380	31	-79.295	1023.124	-1955.390	14.629	53	198.108872325295	97.2119038470179	54.3636363636364
2212	-203.681	527.974	-817.070	16.983	31	-425.644	817.570	-655.370	13.798	80	405.096005778877	127.933824322667	29.0909090909091
2213	-478.025	552.996	-811.410	11.701	31	-590.737	500.845	-721.365	9.753	51	153.400859743353	80.624674654755	6.55
2214	440.713	470.325	-977.680	15.834	31	505.088	448.899	-788.765	15.174	73	200.728900076695	89.1216723921926	28.2211764705882
2215	615.538	635.236	-1468.290	12.631	31	813.275	773.655	-1413.060	12.275	99	247.608751117564	48.0413542652755	44.5294117647059
2216	-282.271	406.019	-1787.180	13.222	31	-354.339	395.194	-2017.045	13.266	55	241.14082083712	155.562052366549	15.5102040816327
2217	58.571	655.678	-1910.165	16.633	31	-10.285	610.855	-2040.650	11.449	51	154.19658002044	79.804416067792	47.4
2218	464.338	1354.575	-1151.360	8.839	31	430.588	1395.950	-1222.960	13.383	53	93.1374952368809	45.8683179594103	17.9545454545455
2219	545.312	735.434	-926.690	12.247	31	639.425	777.692	-962.260	12.237	75	112.000539967448	41.7989901252145	69
2220	-373.509	1080.095	-884.615	13.245	31	-367.090	1212.454	-785.955	11.730	62	165.208668180577	142.751870796923	42.992
2221	141.747	927.615	-1883.470	14.033	31	312.800	1025.682	-2089.830	10.918	92	285.413235323802	55.582517162911	72.9016393442623
2222	379.550	1104.034	-830.690	13.907	31	412.925	1119.785	-847.725	12.112	55	40.6469660737428	28.9498495079222	54.3333333333333
2223	142.559	903.567	-1890.220	11.845	31	225.112	960.461	-1936.535	15.295	61	110.440048306762	60.7151139360482	91.5666666666667
2224	107.822	456.010	-710.180	16.291	31	170.163	522.756	-618.445	15.282	59	129.447823550649	70.8925412186861	35.2142857142857
2225	388.812	365.977	-1663.600	15.282	31	430.925	371.305	-1811.375	12.238	57	157.508620672013	69.5061774285685	37.5
2226	384.300	348.266	-869.080	13.172	31	456.513	309.626	-746.005	14.421	73	147.83511962318	64.0240282533501	24
2227	24.276	167.093	-686.670	8.838	31	-4.894	58.111	-574.705	14.739	57	158.946929662073	80.3866199180236	15.1538461538462
2228	277.637	1171.412	-1741.680	11.475	31	377.163	1157.398	-1785.380	12.163	75	109.597020360957	41.0519390539396	49.8863636363636
2229	-249.950	763.972	-732.710	14.654	31	-397.240	895.581	-575.810	9.623	73	252.255590584233	121.743191323455	37.3703703703704
2230	316.213	657.325	-732.000	12.580	31	353.050	818.311	-671.180	12.981	55	175.99013939707	78.9455949594656	82.6666666666667
2231	525.013	811.165	-1584.325	11.951	31	578.237	838.194	-1540.100	13.507	51	85.4312142076888	51.8554557297497	52.2
2232	-387.572	1394.213	-1090.075	15.639	31	-550.476	1434.875	-1061.045	11.899	65	198.985755771613	71.5266464960574	4.97058823529412
2233	-367.756	1131.481	-1668.070	12.418	31	-316.010	1198.341	-1947.685	10.844	84	333.47729545053	89.7549315772597	31.7798165137615
2234	212.475	282.599	-1795.055	14.474	31	176.287	134.692	-1991.845	14.742	71	248.821936518869	74.977984433474	27.8
2235	-159.780	914.460	-703.800	15.965	31	-99.026	1070.459	-633.030	8.135	63	182.769662323921	66.4289676574086	57
2236	-38.365	1120.124	-701.780	10.709	31	-7.702	1242.352	-628.685	13.649	84	145.680412471959	39.0459367218173	60.8490566037736
2237	-35.286	1326.925	-768.025	13.364	31	-216.378	1365.475	-794.550	12.695	52	187.040077494103	90.1607759231118	29.952380952381
2238	404.537	639.789	-852.160	13.390	32	448.575	652.021	-826.235	14.246	52	62.2657568009898	37.3174200476494	76.3
2239	139.774	661.281	-665.220	11.694	32	166.675	756.851	-609.175	10.565	54	128.821331979607	68.4510482911914	65.5
2240	149.197	752.763	-1895.735	16.281	32	232.200	813.753	-1988.225	11.377	62	147.451346687645	63.3916548212616	63.5666666666667
2241	552.738	623.344	-1623.530	13.376	32	616.300	654.961	-1642.410	10.946	66	73.4589472630801	40.4539412309958	70.8529411764706
2242	-117.861	839.443	-724.850	12.727	32	-93.003	906.297	-611.390	13.793	54	134.016973104156	69.0102799915053	54.9090909090909
2243	-63.614	192.660	-635.845	12.052	32	-85.271	152.826	-549.220	11.932	54	97.7735333819945	61.6071318343409	11.4545454545455
2244	145.945	1427.275	-1579.195	13.337	32	112.440	1509.575	-1569.305	17.471	92	104.962449328319	63.7386284275967	32.4870466321244
2245	354.225	1465.425	-1175.210	13.880	32	156.375	1526.262	-1280.010	12.088	82	257.288739858549	64.1017691671749	22.78
2246	598.962	781.457	-1052.235	12.646	32	718.025	849.938	-1048.040	14.915	104	140.638956939391	73.30943227054	51.4695259593679
2247	538.225	1245.729	-1147.325	12.879	32	535.625	1238.719	-1207.830	11.559	56	60.9651960137912	35.2367909775411	22.2916666666667
2248	626.825	796.770	-1276.470	11.527	32	674.887	825.491	-1275.985	11.847	64	65.052433282699	33.3820135937943	10.53125
2249	-249.634	1218.460	-1724.155	12.215	32	-160.935	1279.835	-1974.970	13.154	79	273.024847680573	120.023261702936	27.5818965517241
2250	572.662	1235.630	-1129.470	12.694	32	516.850	1226.300	-1128.295	13.359	55	56.5986649047485	35.2143694503046	28.1739130434783
2251	374.325	450.778	-1484.845	10.820	32	425.913	570.074	-1574.545	15.749	53	157.920699593182	90.672563693565	17.952380952381
2252	68.139	956.840	-665.305	12.177	32	67.944	999.965	-620.735	13.840	57	62.0184533022228	47.7492094577551	71.84
2253	-101.555	936.411	-653.435	9.969	32	-110.886	1153.369	-464.910	15.140	109	287.575237025026	47.7695373513688	58.0909090909091
2254	-229.308	676.790	-1840.995	13.412	32	-340.278	680.136	-1968.315	14.086	53	168.925779607495	95.5000747053061	34.2380952380952
2255	2.176	997.369	-682.040	14.887	32	34.370	1111.733	-561.650	15.983	97	169.19205851635	37.8707186472165	73.7846153846154
2256	-215.282	911.231	-1842.480	10.787	32	-182.178	1043.503	-1966.325	12.163	63	184.199187905376	72.1313452960053	45.4193548387097
2257	577.637	683.654	-1421.605	14.492	32	791.625	878.115	-1351.820	12.334	109	297.448971909469	50.0507339679164	24.8831168831169
2258	-47.803	570.984	-1819.275	15.321	32	-159.201	806.585	-2103.640	10.306	81	385.721141279552	104.084148239182	26.530612244898
2259	528.213	1159.226	-1532.470	12.974	32	577.263	1150.744	-1429.705	12.908	92	115.985335646365	33.9075384801665	27.0333333333333
2260	-63.199	1217.872	-1780.865	12.210	32	-57.100	1303.613	-1843.915	15.128	59	122.88316768378	38.0184568401749	45.8038277511962
2261	323.663	1465.337	-1346.600	11.921	32	23.735	1561.062	-1319.905	12.529	89	315.9631368277	67.0912146514963	18.7017543859649
2262	234.675	675.159	-693.530	16.691	32	320.475	789.591	-603.220	13.155	74	173.239611648145	1179.03426296578	82.3261339092873
2263	535.775	666.389	-940.415	13.273	32	676.912	771.418	-918.675	13.316	101	206.912938565958	73.4011562668533	55.4190531852718
2264	401.250	538.016	-784.205	12.148	32	396.938	510.355	-710.840	13.327	57	78.5248208530271	78.5526513530635	52.76
2265	-82.129	1072.296	-730.585	16.261	32	-65.707	1268.600	-530.960	11.030	110	280.455135672357	47.0967171920375	65.5128205128205
2266	364.887	1364.850	-1567.345	11.206	32	368.325	1404.575	-1480.460	12.892	65	95.5975872812699	43.6894226814403	29.2121212121212
2267	174.412	601.467	-689.200	13.960	32	81.443	664.204	-565.745	15.103	60	166.794194008664	66.6522594530477	49.3928571428571
2268	661.575	479.967	-1086.950	12.595	32	686.200	513.928	-1018.085	14.629	69	120.588474217066	43.4057786685786	21.5135135135135
2269	-72.683	377.894	-652.245	9.860	33	-107.906	381.235	-564.370	15.406	57	104.782378585333	54.4607751664308	18.4583333333333
2270	-184.666	1282.039	-1740.155	9.529	33	-101.827	1402.600	-1924.440	15.070	105	240.060283814295	64.3848395112842	35.8723404255319
2271	495.538	702.908	-893.360	15.789	33	572.637	717.397	-812.690	14.131	91	123.803863469603	73.7187000835607	48.6707818930041
2272	263.725	1058.335	-1796.595	13.598	33	364.800	1080.501	-1835.085	12.563	67	121.506129989396	102.575419206165	57.974025974026
2273	546.387	621.580	-1470.650	8.971	33	663.850	640.283	-1479.025	12.478	58	119.237155295654	58.1292972651446	47.08
2274	353.763	794.375	-738.040	8.864	33	375.900	802.681	-721.900	14.171	57	35.1339800478112	27.905545199816	82.7916666666667
2275	-322.336	799.861	-794.060	6.838	33	-389.675	882.375	-631.760	12.247	68	201.722230366412	99.8570779081617	30.3052208835341
2276	-174.059	1090.591	-1823.930	14.829	33	-129.885	1065.874	-1909.530	13.124	53	101.539944164846	80.1053077262652	47.25
2277	-149.886	1007.674	-1841.230	13.462	33	-21.096	1117.494	-2079.040	12.957	79	291.89191938113	70.2181401449414	55.2826086956522
2278	-192.972	886.990	-734.470	14.347	33	-270.685	999.026	-642.595	10.022	66	167.704909662776	62.0290153304883	38.2424242424242
2279	470.987	955.001	-862.425	13.086	33	511.500	989.935	-902.975	14.210	59	67.1266714875689	34.4931692737904	64.6923076923077
2280	547.537	1236.666	-1215.305	16.208	33	543.463	1207.668	-1225.050	7.070	63	53.1765126160038	108.551664390838	19.2788461538462
2281	548.425	424.832	-1361.050	15.069	33	685.388	435.301	-1405.020	13.679	75	144.228375259517	52.3864542379981	20.9047619047619
2282	385.238	1416.400	-1173.425	16.133	33	300.362	1493.688	-1238.125	11.493	66	132.967617839834	48.437255866147	21.3939393939394
2283	180.912	1483.312	-1059.855	15.316	33	66.761	1557.237	-1095.640	10.235	106	140.851091603864	40.3486664499958	30.0821917808219
2284	-301.502	676.960	-1797.855	9.325	33	-388.133	721.634	-1985.595	9.555	54	211.534876644491	115.975996870246	22.5238095238095
2285	-323.477	1057.391	-861.415	12.247	33	-330.178	1183.934	-745.410	12.323	56	178.987937716484	78.3789716045053	42.4347826086956
2286	280.225	622.971	-1841.180	15.594	33	288.713	704.934	-1963.540	11.356	60	147.519317762115	61.2063468327123	60.7777777777778
2287	507.688	389.548	-1466.935	12.394	33	612.413	401.691	-1620.630	15.013	75	186.378462004063	57.2360049550404	38.5952380952381
2288	315.475	388.564	-1775.390	9.668	33	383.525	298.004	-2026.735	11.771	89	275.692265261468	73.8968837117503	28.6964285714286
2289	600.263	587.372	-1238.230	16.696	33	735.675	637.894	-1265.635	12.307	79	151.300222977364	47.1786357651139	25.5869565217391
2290	104.590	1459.375	-1567.700	15.427	33	74.842	1528.675	-1632.080	13.440	92	99.1575408327575	78.3205036969813	30.448275862069
2291	529.050	388.414	-1288.110	16.221	33	602.087	466.985	-1224.205	11.808	60	140.200651656831	81.9039988958791	25.3703703703704
2292	-274.356	750.137	-1814.920	17.678	33	-353.270	786.136	-2011.660	12.635	57	215.011569449181	93.6361813105656	27.3333333333333
2293	62.267	989.454	-700.340	10.346	33	63.214	1082.148	-589.820	15.016	88	144.248898938605	95.5433105731524	63.1491228070175
2294	134.169	574.582	-1823.890	14.558	33	62.301	731.289	-1880.025	14.455	54	181.309766692255	93.3574962706697	45.1428571428571
2295	241.000	776.392	-704.580	15.667	33	290.100	822.066	-702.640	13.395	55	67.0871662540608	42.0140036297891	93.7727272727273
2296	282.463	395.893	-773.760	16.610	33	212.225	334.009	-581.630	13.643	67	214.31391925631	70.1551458772347	30.0295748613678
2297	604.713	871.861	-1106.750	14.822	33	625.775	926.125	-1140.235	13.753	79	76.4174242237985	34.8275635905823	34.7391304347826
2298	21.159	1493.050	-1634.740	11.400	33	-96.567	1538.438	-1679.955	11.153	58	134.029391720622	85.5206525419436	14.4
2299	538.875	566.875	-1588.945	16.343	33	573.763	613.781	-1613.100	15.905	54	63.2519517880674	50.644464350089	83.0952380952381
2300	-12.991	861.024	-1862.750	17.078	33	109.467	980.560	-2093.045	13.643	86	286.915674171001	89.4661545917089	53.9722589167768
2301	346.562	1159.108	-839.390	14.937	33	362.850	1181.062	-858.725	13.120	75	54.242856488205	36.6042633290743	44.3333333333333
2302	-424.643	1022.168	-884.440	12.643	33	-453.756	1203.480	-630.665	13.037	103	313.246482403235	57.8248268951943	37.7972027972028
2303	-306.054	1187.085	-887.375	13.193	33	-307.210	1320.375	-803.785	12.101	67	157.336736129869	67.3684274131235	34.7941176470588
2304	-156.785	1318.338	-874.810	10.506	33	-170.069	1388.200	-862.030	11.420	54	72.2529729492151	54.5215993611546	27.8095238095238
2305	115.054	312.386	-665.000	12.959	33	45.700	315.590	-517.175	9.519	53	163.317095115606	103.615858942715	10.7
2306	-419.757	625.805	-846.070	9.346	33	-533.774	695.561	-688.885	12.941	61	206.332014118023	89.9389151841039	20.0357142857143
2307	-182.920	807.291	-1835.325	13.235	34	-195.355	891.091	-2089.735	14.138	66	268.144582874613	86.3782753789254	46.84375
2308	-53.537	1234.304	-775.130	12.421	34	-41.682	1318.900	-703.520	14.198	75	112.736147929579	38.2260733250134	47.3658536585366
2309	-110.762	312.385	-648.005	11.967	34	-148.762	196.385	-560.275	15.481	54	150.321498462462	84.3818246378981	12.95
2310	387.938	490.280	-796.050	12.249	34	488.000	587.745	-784.690	16.093	69	153.034332899516	81.2462042636135	50.9142857142857
2311	-198.421	864.516	-1827.240	11.840	34	-142.555	953.223	-2155.905	11.937	83	344.979164631721	75.0657657540947	42.3877551020408
2312	179.975	1363.350	-891.690	13.253	34	27.767	1513.737	-790.055	12.586	118	236.882245552511	59.4221851058214	38.9044715447154
2313	161.088	783.033	-696.240	12.217	34	168.725	823.835	-597.670	13.364	56	106.954064312676	58.8713880408982	72
2314	-342.424	1040.409	-1727.640	12.771	34	-343.380	1033.079	-1907.830	12.464	59	185.608412532945	97.4658371616853	26.04
