Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
686	467.688	1687.588	-1021.080	13.548	16	497.251	1592.562	-1025.380	12.408	67	147.331162901811	172.724020453902	29.0629921259843
687	132.944	801.908	-719.270	16.574	16	75.591	810.589	-700.585	14.422	37	60.941411166792	34.2098721655665	48.6190476190476
688	425.335	1521.368	-1043.692	12.725	16	445.828	1494.230	-1163.914	13.911	118	131.08328450264	54.0416131297437	78.3160621761658
689	320.348	759.523	-1154.073	16.286	16	278.704	730.724	-1261.204	16.077	118	127.039414978187	27.3117203170103	65.3125
690	61.379	1157.831	-989.683	16.037	16	18.105	1235.440	-1021.251	15.286	68	122.528049902869	39.443597086801	65.0192307692308
691	145.714	965.033	-674.660	16.394	16	-39.387	1069.628	-503.635	12.521	118	277.008843709005	74.8693854811934	96.8725490196078
692	424.602	1139.835	-1094.315	13.335	16	437.625	1123.918	-1144.126	13.917	76	69.0515647686567	67.7002292815624	111.993421052632
693	687.149	717.846	-950.590	15.720	16	706.567	679.136	-1037.435	14.630	118	106.274324175692	78.6269611584652	16.651071615264
694	517.800	1051.507	-556.545	15.693	16	502.613	1046.203	-499.595	14.175	80	60.9831636109508	17.593016846659	97.53125
695	123.871	948.084	-1007.085	17.678	16	119.361	1027.851	-1073.798	14.663	85	189.872245562641	96.845737791406	74.0938337801609
696	117.425	983.661	-963.614	14.044	16	19.082	979.790	-1034.637	15.114	90	133.459478411988	32.4550662937274	68.8243243243243
697	515.556	1270.285	-1065.739	15.758	16	523.938	1279.644	-1137.303	14.708	118	77.6506501325006	72.4795520836614	103.344827586207
698	16.548	664.178	-613.125	17.678	16	-79.726	577.330	-558.770	12.969	118	140.590626305597	57.1244729431397	44.3478260869565
699	-22.967	588.906	-839.950	16.532	16	-98.220	527.149	-845.985	12.599	54	100.95378295537	38.9145697365233	19.6315789473684
700	145.741	692.535	-505.225	12.400	16	70.465	662.287	-436.570	13.106	118	114.028635105398	21.3713640363188	34.327868852459
701	21.736	665.023	-904.135	16.505	16	-23.660	644.531	-1113.169	17.678	118	235.995140036824	40.3397811997242	50.5686274509804
702	-26.206	1341.889	-729.195	12.758	16	-23.267	1337.642	-724.015	14.029	60	106.447221241327	88.8705392445375	28.8390804597701
703	220.601	1522.449	-534.895	11.682	16	282.854	1532.912	-563.345	16.829	56	72.9354453883707	32.9643004812961	64.4
704	129.590	873.100	-635.130	15.021	16	-12.340	863.676	-549.225	14.403	118	189.580108442315	56.0920881168408	93.3808049535604
705	11.134	1326.486	-949.975	12.359	16	28.939	1443.324	-922.756	16.862	65	227.851221785182	70.9455100089202	34.6306306306306
706	201.220	1723.200	-567.160	13.394	16	247.122	1703.975	-519.750	13.125	49	69.7422830928268	47.8498226759087	12.4545454545455
707	179.156	1179.454	-1093.382	11.880	17	133.067	1209.840	-1116.023	13.606	50	60.1222527272556	99.4489917647879	81.72
708	254.582	1020.354	-1005.214	14.459	17	222.142	1097.846	-1169.735	17.678	118	194.290121923375	78.7475664711551	119.308571428571
709	427.541	1610.350	-1024.105	11.986	17	426.273	1603.400	-1109.327	16.036	118	134.687539664959	48.1488104302774	58.8019801980198
710	667.571	1378.189	-1027.250	11.581	17	622.121	1381.457	-1094.174	15.264	118	86.3002716623767	39.9959515440726	63.5946666666667
711	81.365	1152.219	-1022.169	12.398	17	40.625	1173.359	-1045.700	15.346	64	54.6464789442101	28.5064640644998	73.4042553191489
712	90.889	1349.049	-588.285	14.681	17	140.146	1354.369	-519.525	11.675	37	100.650718338222	50.4520554633629	42.1
713	692.775	852.579	-695.865	15.053	17	708.884	853.894	-669.515	15.501	83	32.0938885615314	15.3005908873011	46.2272727272727
714	164.113	1240.260	-1079.592	17.068	17	138.029	1236.306	-1088.902	16.905	40	30.121892586622	37.5238769379044	88.6521739130435
715	223.890	1015.041	-1019.746	12.742	17	146.451	1016.088	-1104.317	12.857	76	114.674098954385	35.2764114222922	87.8983050847458
716	246.205	777.309	-1122.530	16.551	17	242.661	767.610	-1185.257	11.419	48	63.5712754787885	30.8860334862096	46.9032258064516
717	407.301	1204.157	-1089.976	15.060	17	376.375	1259.120	-1109.817	14.514	61	66.1136455355473	50.9376295116683	109.185185185185
718	368.872	1549.325	-590.975	13.665	17	439.306	1563.663	-551.750	13.909	62	135.147417252421	217.846241479086	48.2747252747253
719	423.673	1659.162	-1043.961	12.832	17	354.256	1640.375	-1123.584	17.003	118	127.339465025576	101.384216511507	54.8218694885362
720	531.230	1542.237	-527.690	17.678	17	508.110	1515.144	-528.480	16.331	58	101.815678895738	169.578829293745	26.4962962962963
721	56.089	746.815	-713.675	12.980	17	-34.955	761.080	-774.580	15.706	79	110.462297577047	45.5812709678597	59.4193548387097
722	7.362	1112.175	-689.610	16.162	17	-51.956	1074.375	-768.880	13.460	67	117.991754775493	48.7025421564993	40.62
723	160.947	1014.757	-647.470	15.741	18	139.188	1008.630	-597.310	13.732	43	55.0183588450256	27.9297600953394	88.08
724	380.863	970.585	-1091.277	14.792	18	376.888	1010.797	-1217.336	17.511	118	132.377026141245	61.9454195731517	112.670685959271
725	638.225	1301.686	-559.005	11.502	18	625.037	1242.974	-602.505	17.673	60	92.7644653679413	30.7472914402574	63.2619047619048
726	57.195	1367.081	-970.923	13.349	18	78.090	1426.434	-1055.086	15.455	72	154.542264348624	75.4546497425126	66.9348093480935
727	14.039	1401.457	-636.840	11.947	18	60.178	1405.979	-722.130	12.160	45	117.011644826487	87.7387846344492	15.7777777777778
728	666.261	852.971	-613.430	11.572	18	691.804	817.494	-602.565	17.676	118	57.2262253604062	18.6969210777506	51.23
729	-27.832	950.666	-800.900	13.788	18	-25.006	931.545	-900.315	11.333	43	101.276557712039	57.8029955799196	13.6
730	509.789	636.386	-420.660	13.658	18	418.346	601.846	-384.985	12.350	42	104.055463450988	29.1922161691771	4.25
731	51.613	1557.338	-925.385	12.499	18	174.783	1570.875	-939.562	12.305	43	124.720032865615	68.2102932933478	19.36
732	420.051	1350.716	-1060.702	12.230	18	397.424	1318.295	-1077.276	16.489	39	48.8396410101465	53.0895669202797	88.2380952380952
733	388.969	1451.015	-534.185	13.386	18	458.301	1533.712	-476.855	11.627	68	122.969809400519	48.3947652804264	59.5
734	336.398	1167.376	-519.830	13.064	18	295.372	1212.574	-445.015	12.810	77	109.121620831987	76.5080171799246	125.913276231263
735	377.331	1404.390	-1085.972	12.396	18	378.056	1377.034	-1090.814	14.713	44	34.4526395070104	35.9235190003051	73.6538461538462
736	0.972	710.555	-672.700	13.509	18	-79.265	698.266	-566.350	11.910	50	155.778210228517	50.4601072437762	33.78125
737	118.059	899.088	-982.919	14.703	18	83.489	937.173	-973.107	13.653	73	64.6465495676297	36.7810847829988	62.8
738	167.119	1439.056	-1016.581	11.176	18	173.936	1463.624	-1030.293	14.742	42	40.8430197340989	30.4730821061612	47.4166666666667
739	701.058	1247.614	-627.390	12.696	18	648.913	1247.108	-628.805	17.678	43	53.166026163331	44.9581019222117	35.48
740	97.699	948.411	-1003.168	16.752	18	15.014	973.005	-1102.544	12.629	97	133.166023211628	29.0092036245211	64.9367088607595
741	222.507	1489.454	-1005.648	11.152	18	169.454	1491.065	-1048.831	14.222	82	102.148375165736	114.603421816856	59.6851851851852
742	359.299	1388.592	-465.020	15.354	18	375.856	1433.626	-504.165	13.338	74	76.025041841488	1551.63503262957	88.827027027027
743	679.879	1135.452	-763.260	12.450	19	695.411	1166.380	-763.430	15.895	96	49.7083181972596	21.7189641679248	68.4805194805195
744	1.392	951.331	-727.235	17.354	19	-84.148	968.015	-720.365	16.596	85	87.4222188919956	33.1933558185862	59.530303030303
745	334.744	1150.774	-562.200	14.094	19	298.964	1175.568	-471.870	16.826	118	103.325997386911	53.8262529006105	116.723325062035
746	359.175	942.575	-571.225	13.940	19	422.905	948.475	-414.970	13.636	108	168.854813153194	44.2781968748571	109.494573643411
747	417.680	910.209	-504.430	13.360	19	416.074	877.727	-423.905	13.447	49	86.8443157898086	27.6270409891577	58.0666666666667
748	686.430	1189.740	-925.044	14.199	19	723.845	1304.146	-946.215	17.678	118	124.252673234824	48.4479751764168	68.9353634013215
749	321.170	658.111	-1183.253	12.644	19	310.348	614.526	-1274.204	17.678	90	101.433980055995	18.3242240092133	24.9577464788732
750	-42.544	709.379	-768.720	14.043	19	-129.601	615.370	-780.670	11.735	105	128.683393761588	68.2524929395895	51.3558249868213
751	687.225	1490.005	-939.061	16.701	19	597.640	1455.119	-1015.743	12.741	84	171.296518589842	55.2558093615405	53.0283553875236
752	600.891	1560.613	-1008.932	11.613	19	656.207	1554.862	-1020.365	14.117	118	100.27571440284	34.9009802693904	31.040404040404
753	362.734	1494.850	-1000.289	14.135	19	373.171	1483.768	-1005.830	14.223	40	25.4475248698179	33.967754459922	43.7619047619048
754	195.715	1519.710	-581.485	12.637	19	205.194	1551.700	-504.825	11.556	46	83.6060233535838	71.2962697945066	36.037037037037
755	474.231	1562.163	-1058.889	15.478	19	457.237	1459.380	-1082.697	13.729	70	117.780865296533	57.1405832921683	56.5490196078431
756	163.657	547.835	-1175.974	12.824	19	143.657	521.431	-1222.602	11.314	42	57.1956431907188	26.6675051503891	7
757	-0.582	657.564	-658.810	12.953	19	-59.564	598.354	-631.935	11.899	58	88.4407768283386	40.9445933459686	26.4358974358974
758	531.795	1510.645	-560.185	15.311	19	616.508	1478.236	-583.250	11.457	65	93.5875519233194	39.1495692932763	48.1521739130435
759	587.400	1121.654	-1011.721	14.308	20	637.018	1152.004	-1095.700	15.821	118	120.834879918838	58.4624604148167	99.3582929362881
760	298.106	1423.588	-470.805	12.292	20	344.679	1506.320	-408.825	17.325	118	114.579805506904	66.7678049407223	102.533025099075
761	-11.135	727.336	-736.335	15.485	20	-40.708	717.411	-813.095	14.914	60	82.856294594919	43.6420462580278	51.4
762	69.049	1274.269	-538.635	13.035	20	61.912	1243.201	-472.210	12.117	93	96.4550274687639	45.9899592763787	79.6438356164384
763	246.660	1284.989	-1061.289	17.678	20	231.202	1321.219	-1231.875	17.678	118	180.070893819629	34.0961449507886	123.438775510204
764	-39.285	944.396	-773.395	14.213	20	-49.496	939.614	-756.490	13.884	51	38.3591049165645	30.6778298081424	29
765	13.873	713.941	-640.140	15.067	20	-64.141	685.911	-667.440	12.545	76	118.429558147449	34.3221055586831	60.9464285714286
766	24.043	1487.778	-732.815	14.991	20	93.524	1618.262	-756.975	11.280	71	169.327307227747	73.6050391503761	25.2941176470588
767	140.623	1107.827	-1031.832	17.056	20	13.344	1105.822	-1182.389	12.398	118	197.989804409217	38.6410295677585	84.8367346938775
768	430.801	1321.761	-517.865	12.532	20	501.975	1468.505	-465.640	13.758	118	179.992413712356	50.8195159286804	87.7294685990338
769	469.175	1188.175	-493.845	16.598	20	539.070	1226.997	-391.510	15.066	118	129.864971928538	24.5688678368581	99.1224489795918
770	407.586	1086.128	-1068.469	16.689	20	443.919	1130.014	-1235.038	16.743	118	190.419032194789	67.3270007403714	130.774193548387
771	64.143	802.569	-912.215	15.663	20	14.233	866.018	-966.894	13.101	51	107.453349175351	57.2382061737387	31.8064516129032
772	492.634	1480.838	-1042.195	17.231	20	554.692	1471.519	-1074.161	9.123	79	70.4263038998924	35.183974584159	70.2372881355932
773	448.636	1747.213	-977.349	12.942	20	382.136	1720.713	-924.171	8.450	66	94.3980860240291	43.32946156899	13.2391304347826
774	266.126	926.473	-608.825	13.565	20	185.609	923.171	-436.280	13.191	118	190.435468119781	39.9362688997994	101.425
775	483.551	1268.426	-1065.858	15.308	20	514.200	1304.416	-1230.909	14.720	118	175.187286071222	59.8378425084199	107.678239305642
776	236.658	1150.919	-1121.630	15.209	20	57.846	1083.961	-1171.479	13.823	118	201.614014068963	56.5146771544231	96.2867476851852
777	552.911	821.117	-491.280	12.686	20	516.284	803.491	-493.940	14.256	76	40.7343663876093	13.7802649447637	38.6607142857143
778	511.859	1659.750	-1009.923	14.185	20	507.682	1604.713	-1006.014	13.155	68	70.3978530993666	36.3804478976056	31.2916666666667
779	129.714	1505.340	-589.095	16.011	21	205.548	1526.836	-516.490	15.213	42	107.165104381044	58.7758769245141	39.0952380952381
780	145.269	859.294	-596.330	16.824	21	78.919	888.879	-432.940	16.290	118	188.100738698709	49.6158271190771	105.085681426107
781	65.436	1383.926	-613.835	15.578	21	169.220	1647.438	-464.335	12.842	118	338.389757825204	78.0760982458737	66.6241050119332
782	98.860	1285.010	-559.695	12.686	21	111.764	1336.919	-547.665	14.125	59	110.284833386101	24.8394374740551	76.4255319148936
783	416.053	1415.660	-536.245	13.757	21	451.511	1422.260	-548.130	16.603	48	37.9747677938918	26.4475439869351	74.5185185185185
784	13.761	472.393	-1004.399	11.837	21	-44.414	386.260	-933.490	14.206	52	138.621633856336	53.2198274771794	9.83870967741935
785	458.469	1556.938	-531.000	13.767	21	460.949	1568.475	-420.380	15.080	118	120.411224779918	67.3289961331306	62.0625386996904
786	-22.216	1133.588	-721.935	14.671	21	-94.602	1168.025	-602.035	11.454	105	146.246966840342	69.4419732934533	70.330383480826
787	82.201	735.619	-899.070	14.124	21	-58.855	728.176	-1062.819	15.656	118	217.873423852015	40.3996009771889	51.0824742268041
788	528.888	1614.787	-1010.744	11.573	21	535.908	1534.525	-1001.732	15.681	46	81.070865222964	47.0239831250193	26.84
789	254.250	1354.717	-1113.349	14.759	21	176.655	1335.399	-1124.390	13.503	50	82.7313876409674	52.466523702486	75.2068965517241
790	339.446	1381.438	-1044.400	11.977	22	312.031	1396.350	-1149.999	17.442	54	110.11402621828	52.5467674354626	95.875
791	86.896	916.611	-981.646	16.091	22	45.944	918.235	-1023.568	16.751	118	109.518940110832	28.4277279558381	65.7916666666667
792	-11.363	830.079	-695.510	17.569	22	-145.257	797.735	-661.135	11.789	116	141.969638292841	33.4547865550927	62.6489361702128
793	117.584	1243.430	-573.640	13.334	22	65.502	1348.225	-460.810	16.164	118	162.558099302988	88.9963869407662	96.0845996824677
794	659.678	775.906	-567.670	16.149	22	691.224	732.048	-522.265	12.680	55	84.75178459478	29.6575129201903	27.7272727272727
795	144.360	1058.350	-652.175	15.190	22	156.712	1075.821	-610.050	14.614	47	48.4174459983176	34.3853799878726	84.92
796	586.345	984.995	-983.852	14.842	22	566.031	993.995	-1010.572	15.050	51	46.6418913638802	22.4779331841312	76.1034482758621
797	606.047	1020.404	-974.305	16.771	22	608.384	1028.791	-1050.444	17.029	118	76.6351789911135	53.9854841678503	109.036243822076
798	613.654	1003.305	-1009.437	15.251	22	563.666	953.334	-1110.090	16.698	101	124.414501361377	30.7786795865487	97.9367088607595
799	259.883	925.818	-1046.919	14.138	22	249.494	978.002	-1116.260	11.251	43	87.4029487946487	52.9336456821938	57.9523809523809
800	101.135	753.326	-748.580	15.190	22	12.241	728.852	-643.735	16.486	87	163.016213255001	47.9006557073028	80.9616519174041
801	468.925	1331.878	-1032.987	13.528	22	507.149	1397.221	-1129.851	11.334	80	122.936635389944	30.9506874392624	90
802	329.175	1314.298	-463.190	15.611	22	349.681	1311.525	-513.555	12.293	44	76.7537062623038	49.9428494143738	83.2727272727273
803	443.900	941.126	-495.045	13.227	22	466.186	956.159	-435.085	12.862	88	68.0354317249475	41.9671112859011	90.4983713355049
804	126.950	679.445	-1053.110	14.853	22	136.500	688.445	-1122.496	15.044	59	73.9936930352853	31.8561928009326	48.9189189189189
805	298.086	1627.550	-553.955	13.441	22	495.713	1706.300	-537.815	9.935	80	213.350634470582	49.8020248122522	28.3103448275862
806	-56.312	623.126	-604.810	11.953	22	-104.209	615.065	-593.950	12.621	56	50.691890140337	25.6712375801359	17.8235294117647
807	505.816	1345.716	-540.885	13.184	22	492.904	1394.618	-490.280	11.860	70	71.547126937425	27.8655299606887	77.1666666666667
808	159.655	1262.678	-1049.799	15.975	22	98.847	1322.960	-1187.746	14.589	118	162.3604237399	130.613180624809	106.852112676056
809	205.623	1353.385	-508.565	14.073	22	132.515	1364.955	-383.510	15.322	118	145.31826309518	61.8159367703944	98.6981132075472
810	62.122	1518.738	-901.945	10.040	22	111.094	1660.400	-954.946	12.552	60	158.982656377984	118.410274186517	21.8125
811	533.085	1288.432	-541.675	16.703	22	654.463	1257.589	-543.980	13.793	118	125.256626802736	52.1655839774364	89.4658033184945
812	-66.120	589.732	-787.730	15.636	22	-124.886	525.171	-830.820	12.789	70	97.3566308835715	34.9970496122467	18.2083333333333
813	153.312	1095.475	-1052.793	12.257	22	133.399	1147.215	-1064.245	13.329	44	56.6101004503613	40.5203965045078	75.9090909090909
814	31.056	928.801	-952.812	12.536	22	12.429	937.275	-962.313	13.106	51	25.3167767498155	23.7050774863182	35.2413793103448
815	31.095	700.884	-867.395	14.740	22	-22.278	719.774	-859.735	13.347	47	61.3496807571156	46.953579728408	42.16
816	188.481	1081.475	-1081.985	15.474	23	168.300	1098.686	-1237.475	16.741	118	159.792327181251	27.8395371558548	93.4292682926829
817	80.774	738.835	-608.800	12.341	23	45.438	747.479	-545.885	11.329	106	107.65702446659	41.4987587332124	65.8492307692308
818	270.840	1015.904	-595.565	17.410	23	237.641	1013.571	-551.915	17.110	76	55.1862786750475	30.0260121835475	115.754716981132
819	383.931	1535.388	-519.670	12.188	23	404.970	1586.788	-459.380	13.243	112	81.9724564777707	48.1057136915493	72.9382978723404
820	7.961	722.066	-625.085	13.787	23	-67.355	648.306	-600.780	16.716	118	119.069200790969	28.0828534142405	59.7263157894737
821	76.030	1436.541	-906.445	14.322	23	2.993	1556.413	-787.760	12.975	86	227.104217761362	87.4837592398597	33.6237424547284
822	396.281	1461.496	-536.710	16.068	23	357.911	1563.787	-492.670	13.698	118	118.834184925887	52.2093805922957	91.9956092206367
823	632.152	1055.529	-934.923	11.118	23	678.721	1040.885	-951.356	15.302	46	60.5358158943942	27.9229396037285	75.1739130434783
824	93.981	840.436	-661.575	14.769	23	28.299	827.529	-474.240	15.236	118	198.960407068844	29.4561183528655	81.5726872246696
825	186.569	1556.975	-532.155	11.363	23	257.430	1561.950	-477.680	12.462	44	89.5184761431963	53.1721607880569	36.8095238095238
826	396.830	1461.995	-1063.774	13.172	23	510.359	1503.870	-1134.496	16.858	118	147.925669692586	115.82306412995	83.6882591093117
827	309.481	1394.618	-479.190	15.030	23	252.989	1479.111	-415.440	13.531	100	119.976979512738	37.9651438609351	98.1298701298701
828	14.956	589.186	-1002.789	14.023	23	-79.771	524.141	-1053.853	12.969	100	144.71976437239	52.1693532127026	39.5726744186046
829	463.337	1131.668	-500.220	15.576	24	524.831	1112.871	-414.885	14.907	118	106.84990159097	1054.53728894708	114.556550951848
830	1.784	742.053	-828.195	14.529	24	-34.900	743.894	-859.145	13.600	55	54.3150955628359	34.7946754391632	45.8709677419355
831	20.689	1166.168	-641.920	14.511	24	-111.412	1222.508	-581.320	17.461	118	159.157930993086	79.998881797463	84.5421613394216
832	301.793	1506.640	-1033.700	13.313	24	398.166	1581.562	-1147.827	17.678	118	167.110841485524	42.4337480028715	97.9255319148936
833	-6.064	414.575	-986.199	12.668	24	-14.092	410.135	-993.658	15.161	46	38.8968897085615	35.5025986878097	11
834	85.262	753.124	-862.440	12.885	24	7.423	756.270	-790.185	15.159	88	113.396333155001	54.3164083980439	48.015625
835	457.740	1494.354	-542.745	12.565	24	451.960	1584.463	-482.585	14.403	118	114.361081518146	76.497618456686	64.4427480916031
836	189.859	970.483	-653.880	16.295	24	103.197	960.396	-616.920	15.592	90	102.382129788357	41.109073479408	109.904161412358
837	649.942	1000.451	-964.147	13.761	24	697.288	977.771	-959.132	17.678	118	52.7368594154032	14.8626174848791	84.4893617021277
838	152.418	1106.965	-566.210	15.725	24	98.851	1094.105	-457.090	12.249	101	122.237381716887	34.8276058582632	100.888461538462
839	268.464	937.439	-1005.947	14.886	24	254.611	935.616	-1031.594	13.654	45	35.2534686804008	30.633346408235	56
840	185.250	1266.386	-552.010	16.621	24	122.722	1360.110	-380.720	11.610	116	206.933823095694	37.4610050420641	99.4021739130435
841	284.837	1241.004	-472.475	17.678	24	252.822	1278.519	-450.280	13.798	76	54.4475036801505	28.2979104657814	98.0961538461538
842	566.945	970.469	-645.025	13.660	24	561.862	948.152	-578.230	12.904	118	73.942420416159	21.4263060838338	98
843	-26.206	658.094	-654.865	12.421	24	-64.640	629.980	-610.400	15.792	52	66.4233359671133	22.6237523776568	37.2142857142857
844	291.984	1499.757	-586.210	12.360	24	347.926	1535.963	-485.115	14.243	65	121.59714294341	983.671506554276	73.7718120805369
845	81.571	757.811	-798.715	13.937	24	73.456	799.950	-819.575	16.134	73	47.7146533677025	39.4017006501689	43.9795918367347
846	384.250	1393.554	-482.845	14.646	24	359.062	1389.852	-501.160	15.533	59	76.6219898332066	73.5277042538061	98.8540145985401
847	288.619	1411.185	-1098.445	15.522	24	276.894	1417.899	-1103.048	13.418	67	45.6104552158822	41.4431327025053	71.6976744186046
848	107.936	1418.824	-982.212	15.909	24	86.770	1438.872	-1004.481	15.022	70	61.7940868206659	40.9317681426038	66.804347826087
849	41.262	1248.592	-636.810	14.892	24	32.586	1240.304	-629.165	12.605	47	34.4920674648535	43.9500571894149	49.695652173913
850	270.890	1469.220	-491.980	12.210	24	183.207	1552.500	-442.045	15.865	118	144.986314905925	40.3133399234821	86.0851063829787
851	45.540	1417.620	-944.083	11.090	24	80.966	1505.776	-894.965	13.702	56	106.953540081664	48.9646109559023	36.8125
852	44.255	1122.075	-684.530	13.178	24	-65.386	1129.831	-561.630	16.644	118	167.339715817854	120.538914815394	93.1249580114209
853	28.110	1504.594	-730.145	13.433	24	84.543	1585.487	-795.010	13.462	46	118.050112930907	68.7861853707738	15.7272727272727
854	315.215	1106.534	-1035.399	15.881	25	345.414	1113.368	-1106.649	12.764	81	111.684827138694	57.9443956856964	137.108527131783
855	668.294	1185.221	-689.620	14.760	25	713.384	1203.722	-726.645	16.432	118	61.307081850305	18.0602718654222	62.2795698924731
856	369.166	1039.276	-584.100	13.120	25	398.685	1043.300	-434.485	13.475	84	152.552325980301	56.1677358148925	134.528969957082
857	363.288	1641.800	-970.029	12.251	25	354.366	1642.850	-996.890	14.404	46	31.2065436246951	46.5669986812941	22.2857142857143
858	300.847	1190.513	-1074.804	10.600	25	239.705	1261.629	-1218.753	13.842	111	182.740694808245	83.8294659292599	115.004906771344
859	200.582	1158.130	-541.510	15.693	25	64.285	1184.148	-398.935	14.550	118	211.58645074059	86.2378261258508	111.27744904668
860	212.014	1221.023	-485.030	13.067	25	219.849	1243.267	-353.145	12.660	97	135.902050698288	71.9940027052778	97.1896551724138
861	223.627	1231.250	-511.885	14.083	25	238.559	1263.224	-483.035	13.761	52	49.4803894487503	25.2351880267604	94.7037037037037
862	623.330	1078.303	-710.365	12.108	25	651.822	1065.029	-607.880	17.678	118	117.787306752468	26.1531362677042	103.333333333333
863	27.048	794.585	-650.495	14.000	25	14.016	813.438	-591.890	12.840	69	62.9270582341174	38.4677313582206	78
864	150.225	1152.955	-552.780	15.462	25	123.720	1170.116	-556.720	15.800	57	51.3905464458203	48.0199926114366	111.300699300699
865	395.746	1379.649	-1119.584	14.583	25	386.633	1420.845	-1104.102	12.358	50	46.7754182878144	36.0827480487302	85.08
866	57.035	551.886	-1062.408	12.242	25	-9.868	430.174	-1144.384	17.241	118	165.908631327608	27.9915519402958	28.4838709677419
867	594.646	1368.999	-585.870	11.568	25	606.535	1339.506	-583.600	11.924	79	55.6137325666962	36.1610513776897	46.7592592592593
868	236.230	1651.912	-536.180	13.928	25	314.615	1664.862	-508.330	12.608	72	147.772872429279	83.5823069270483	42.1798561151079
869	513.176	1408.196	-1027.100	11.655	25	502.190	1394.886	-1030.042	13.279	52	30.750744738949	20.8348229798241	62.4074074074074
870	628.455	997.064	-975.118	13.643	25	640.556	1007.832	-1035.143	17.490	118	77.9148948917984	19.2860773739504	104.440860215054
871	328.626	1768.862	-942.775	16.201	25	406.929	1704.775	-884.420	15.478	56	125.724876476376	57.5151141469199	9.7741935483871
872	522.793	1277.110	-550.805	17.141	25	520.965	1306.152	-525.625	13.987	45	38.4813168693589	30.0853738762486	92.6
873	302.234	1109.935	-463.255	11.666	25	268.371	1092.499	-482.065	11.435	45	57.1424175197374	50.5994824368885	70.75
874	89.840	1186.111	-1028.972	13.190	25	43.040	1253.520	-1233.730	12.087	117	220.590235153327	49.261054828247	73.9535864978903
875	134.409	916.145	-620.010	16.627	25	29.756	878.336	-500.525	16.209	118	218.309370666951	43.1536942263184	85.9621621621622
876	68.491	810.695	-992.194	12.041	26	27.099	785.560	-988.249	12.570	61	49.6196825261912	39.4693521801128	47.5428571428571
877	491.461	658.862	-1171.986	12.536	26	496.516	626.525	-1223.560	15.580	96	61.0828295840982	13.3911275149308	30.2857142857143
878	373.426	1416.207	-562.180	13.486	26	417.485	1430.566	-511.080	15.329	61	68.9825076523027	30.6064617597679	86.9142857142857
879	300.829	1386.455	-1061.139	15.521	26	278.013	1393.571	-1155.533	13.761	61	104.6421878355	46.3909598055884	98.4
880	166.062	1640.550	-982.326	11.335	26	165.495	1734.000	-1026.258	9.578	83	137.181718337394	54.7260397811843	43.9757986447241
881	189.725	1364.036	-547.850	13.234	26	98.740	1420.636	-420.780	12.967	96	166.218576353547	47.7363778207439	74.8285714285714
882	195.899	1593.925	-551.770	11.827	26	187.874	1571.987	-588.695	12.762	53	43.9058518423228	47.633303444757	45.8148148148148
883	455.520	1103.894	-495.950	14.755	26	480.503	1100.279	-415.355	15.969	118	90.0587147032423	33.7981966645841	126.183840749415
884	212.389	854.008	-1037.427	16.216	26	218.920	846.197	-1117.333	13.125	67	80.5520609171487	25.9806852954262	75.609756097561
885	465.230	1148.786	-1056.682	15.865	26	530.247	1225.386	-1218.153	15.495	118	190.177953848494	48.4700589679342	125.2983159583
886	480.360	1307.864	-1075.054	12.873	26	457.783	1320.556	-1134.370	17.678	87	64.7239959288669	58.5135484482097	106.404195804196
887	384.021	937.024	-602.020	15.531	26	395.120	910.445	-575.780	14.512	53	44.5342087052189	33.8335747654466	74.2222222222222
888	375.771	1336.858	-490.745	15.410	26	362.980	1410.472	-353.140	14.233	118	156.581501787408	31.0748498175187	81.7608695652174
889	608.358	733.019	-508.655	16.722	26	668.651	698.070	-489.770	12.225	62	72.2033356223935	68.4009891802877	28.984693877551
890	25.353	727.930	-794.160	17.350	26	-0.750	677.105	-793.940	16.489	46	58.2321401804879	41.9657966959556	41.9
891	-5.625	1270.819	-669.920	13.748	26	21.608	1291.747	-642.265	17.052	50	62.0448333787754	52.0690667349702	36.4166666666667
892	166.506	842.329	-497.795	14.535	27	104.069	798.971	-488.245	13.179	118	84.0380886384263	53.0717191474535	65.5286396181384
893	285.946	1103.776	-1118.111	15.829	27	223.855	1091.376	-1289.059	13.515	118	182.29720509377	34.0847695536244	98.3846153846154
894	280.794	1543.188	-1032.132	13.137	27	348.898	1562.312	-1093.679	8.058	47	93.7652142374772	62.4007450496572	46.6
895	169.357	1501.724	-1024.727	14.210	27	151.442	1486.129	-1079.559	13.253	64	59.7553300886204	43.4377722463715	62.5945945945946
896	609.087	1105.386	-740.695	14.808	27	617.225	1133.392	-730.890	13.026	47	44.9771216286681	34.700072923107	67.9
897	293.097	1434.404	-494.200	12.486	27	282.376	1432.847	-519.245	15.046	48	45.8749745939984	36.7714601282946	82.1428571428571
898	400.733	682.045	-1200.858	17.678	27	376.663	635.461	-1264.542	15.761	118	87.9834261835716	58.8167374909438	41.0585365853659
899	263.556	655.793	-1181.617	17.393	27	292.541	605.236	-1236.011	13.951	54	79.7172986872988	23.9779124214359	37.5925925925926
900	31.803	1285.761	-982.418	11.630	27	0.569	1343.558	-922.098	15.730	55	112.86138321853	63.3720171429068	46.0357142857143
