Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
435	830.857	922.222	-712.963	15.086	54	910.527	923.855	-706.793	15.368	118	87.6569948150175	22.3563998143239	21.015625
436	453.229	1143.151	-764.044	16.852	54	544.451	1129.146	-808.552	18.131	85	102.462458359147	42.7144068333572	48.9677419354839
437	221.664	1198.242	-571.323	16.722	55	176.529	1366.317	-538.164	18.259	82	177.160642161288	74.3596208357403	16.6296296296296
438	424.007	1422.287	-794.440	21.081	55	587.656	1419.965	-825.776	19.259	118	201.339201381648	136.664110338149	37.3455480552877
439	512.954	1638.142	105.114	11.552	55	863.924	1470.363	59.838	17.216	118	395.048428136349	86.4700730680678	29.8867102396514
440	236.797	1237.372	-37.818	11.722	55	272.162	1166.831	35.556	20.564	118	111.391010790817	61.3649194807261	28.6190476190476
441	131.085	1329.154	-348.624	18.628	55	179.146	1282.213	-456.360	18.112	116	133.563925881954	142.283943927304	15.7259036144578
442	379.070	825.430	54.030	19.111	55	338.611	821.092	101.898	17.840	107	85.276511988941	43.0785269137645	55.8269230769231
443	716.398	1226.260	-775.100	15.395	56	745.866	1230.504	-792.788	15.516	89	70.8802276802212	52.9853912594719	36.6363636363636
444	680.771	983.881	-720.271	15.747	56	714.909	1060.956	-772.923	21.213	118	116.621004707557	74.5388219183972	72.1039156626506
445	869.904	1325.108	89.178	15.396	56	921.215	1318.047	87.030	15.472	76	51.8390812611489	43.9772450558782	17.55
446	350.482	1228.410	61.980	16.752	56	441.745	1270.711	121.644	20.042	118	219.102941972489	63.7588453359279	35.741935483871
447	356.099	850.846	-657.243	16.511	56	287.512	913.008	-700.708	21.213	118	102.261904138345	32.0156903493595	88.8548387096774
448	356.099	850.846	-657.243	16.511	56	287.512	913.008	-700.708	21.213	118	102.261904138345	32.0156903493595	88.8548387096774
449	479.217	693.714	150.570	18.074	56	488.733	660.942	169.920	20.356	118	54.9262499448124	31.3679683647528	24.5967741935484
450	563.450	1126.882	137.124	16.850	56	601.136	1137.137	146.406	19.481	97	46.624895066906	35.894731324942	51.7073170731707
451	691.550	1212.713	-775.807	17.056	56	767.247	1231.381	-783.230	18.082	100	78.3175009943499	44.7310166032696	49.9090909090909
452	162.103	1082.256	-202.500	16.819	56	237.236	991.191	-25.350	16.205	104	227.3621086395	79.3517476984477	41.0208333333333
453	704.354	1420.546	-833.226	17.454	56	888.341	1424.645	-765.200	20.608	118	204.92342944134	66.3090708230638	33.1935483870968
454	379.863	813.432	-822.743	18.513	57	384.968	816.060	-841.739	18.617	118	30.7414323186152	37.2859771473461	52.6779661016949
455	885.887	812.487	18.126	14.685	57	866.730	838.218	34.230	21.213	118	35.8944818321702	20.5752475694394	28.2622950819672
456	460.421	1609.701	112.398	14.476	57	519.848	1619.774	137.790	13.215	78	146.681800442318	109.165666363022	11.1428571428571
457	596.118	1596.993	148.602	18.491	57	961.083	1375.043	10.848	19.394	118	450.460109368188	240.399510796515	29.247572815534
458	923.750	738.964	-41.184	21.213	57	885.806	783.121	11.796	18.526	96	78.7176484976526	26.8290422667395	17.1025641025641
459	139.037	625.653	-118.032	15.608	58	146.165	726.477	-61.266	21.213	118	124.276466243613	47.1048366764879	40
460	139.037	625.653	-118.032	15.608	58	146.165	726.477	-61.266	21.213	118	124.276466243613	47.1048366764879	40
461	225.503	1042.992	-569.614	18.650	58	190.997	1009.731	-574.538	17.139	83	60.1150489395125	55.411892245495	46.72
462	158.505	1133.611	-159.726	19.233	58	150.461	1052.355	-127.674	19.628	84	87.7187219241139	66.6599583895128	22.0384615384615
463	249.263	1721.510	-580.858	14.636	58	273.035	1690.772	-655.972	15.997	78	99.1342750969613	99.3939697132126	1.55
464	888.767	1310.532	75.636	16.053	58	1056.788	1240.308	-146.964	19.396	118	290.254543842125	203.347599001087	29.0375905797101
465	285.750	828.657	-560.649	17.686	58	273.116	949.965	-644.495	21.213	118	148.00473146491	45.3611212521449	76.9588235294118
466	285.750	828.657	-560.649	17.686	58	273.116	949.965	-644.495	21.213	118	148.00473146491	49.2477945061632	76.9588235294118
467	713.228	1921.755	-679.586	15.086	58	843.170	1866.675	-695.354	14.098	79	142.127820112742	70.3030862406839	0.238095238095238
468	365.618	1204.024	-722.835	11.162	59	396.464	1327.559	-749.196	17.556	118	137.493725362287	100.356858726106	42.6153846153846
469	545.579	983.379	74.634	15.227	59	465.499	970.357	99.102	17.542	118	109.851624139109	41.7224753321037	72.6637168141593
470	278.692	1375.843	-663.118	18.683	59	277.389	1395.291	-673.624	16.603	114	240.420045998665	114.386940398311	25.9230769230769
471	149.732	1261.847	-358.614	16.157	59	204.836	1212.983	-245.274	19.813	118	136.786616117952	96.9564073710085	23.5397350993377
472	242.812	1384.832	-602.629	15.702	59	215.425	1373.423	-648.542	12.195	79	150.803967616903	79.6810494934505	17.9868421052632
473	471.396	810.025	103.404	13.651	59	461.962	809.929	140.934	16.467	87	43.8273622295479	23.4709165257917	30.5
474	836.560	1170.380	88.062	15.083	59	979.247	1078.891	-107.724	17.659	118	258.96326937618	76.8614360820432	39.472972972973
475	784.736	877.168	-775.355	15.669	60	796.373	882.318	-790.583	15.105	82	19.8452576954798	13.265804886127	18.8636363636364
476	459.533	1213.804	126.576	15.290	60	478.940	1311.318	114.228	16.875	118	200.83993088527	109.851967618138	33.8042328042328
477	277.464	1324.937	-664.049	13.629	60	443.917	1374.930	-803.606	16.080	84	222.894722923177	118.682641466547	28.5416666666667
478	120.072	612.318	-581.520	14.610	60	112.861	571.722	-591.260	17.389	118	45.8755247817396	87.6826262970102	20.7966101694915
479	120.072	612.318	-581.520	14.610	60	112.861	571.722	-591.260	17.389	118	45.8755247817396	55.8811656627246	21.1724137931034
480	138.560	1453.116	-124.452	13.390	60	338.700	1409.659	50.148	21.213	118	275.20855713622	72.1025300259167	19.6379310344828
481	246.137	852.199	-201.750	13.793	60	170.469	916.959	-132.684	16.499	106	132.988298301016	45.6778190886476	57.5652173913044
482	246.137	852.199	-201.750	13.793	60	170.469	916.959	-132.684	16.499	106	132.988298301016	45.6778190886476	57.5652173913044
483	356.237	1491.000	-727.795	14.953	61	737.668	1464.969	-815.783	18.734	118	445.211968367878	178.155669200667	28.1890482398957
484	731.406	1011.579	102.900	18.986	61	752.473	917.076	110.298	16.792	81	97.104922130652	75.4392455279779	44.55
485	579.278	969.352	17.088	16.373	61	574.007	1003.668	85.476	21.213	118	99.7814336487505	93.8077641817339	57.1259259259259
486	628.580	1860.705	32.310	11.078	61	620.178	1920.705	-34.614	15.666	92	110.529612832942	73.9276922437119	4.38709677419355
487	857.245	1017.753	-13.428	16.009	61	839.137	1005.847	14.670	19.260	118	52.1762633100532	21.5897626524364	38.140350877193
488	184.436	872.703	-196.092	16.368	61	111.756	839.355	-222.402	21.213	118	95.8099700709691	54.5419854935263	65.5964912280702
489	184.436	872.703	-196.092	16.368	61	111.756	839.355	-222.402	21.213	118	95.8099700709691	54.5419854935263	65.5964912280702
490	736.548	1115.640	110.862	15.545	62	785.006	1182.042	122.292	17.485	102	137.422739330141	71.767098853062	43.4
491	357.774	1025.267	-688.037	15.802	62	342.125	929.703	-740.809	21.213	118	113.137044512397	128.891848212805	79.8217821782178
492	189.558	1403.880	-41.244	13.029	62	225.194	1351.554	16.146	21.213	86	137.902966559824	93.169910645682	15.5416666666667
493	113.420	994.926	-342.516	16.076	62	164.282	977.156	-419.130	14.829	88	108.994337362085	96.1229850247608	43.2970297029703
494	152.010	1103.859	-368.718	18.551	62	160.241	1151.789	-485.250	20.489	107	136.041116747842	65.6782377040012	32.2888888888889
495	141.250	1501.738	-501.942	14.371	62	220.317	1426.431	-468.120	13.803	108	114.309502763331	82.6409734096627	5.23913043478261
496	357.450	825.597	-808.558	16.811	63	395.093	773.325	-892.644	18.995	118	106.959557988055	51.0738848841736	66.0411861614498
497	437.423	888.723	-824.303	12.949	63	423.557	896.262	-823.297	20.505	118	36.4116510611645	22.7606968221232	83.2363636363636
498	153.155	1325.657	-272.004	17.445	63	233.956	1307.384	-280.908	16.727	118	85.8571626889685	73.5804279256219	18.4727272727273
499	341.717	908.979	-640.569	21.213	63	339.776	942.324	-682.656	20.164	118	62.9363651079406	21.0670952481678	88.6363636363636
500	578.158	1237.963	171.588	13.659	63	588.344	1203.770	133.554	19.437	105	127.286264258953	49.3332892791669	41.3533834586466
501	948.449	1421.657	41.478	13.612	63	992.543	1348.988	-59.292	16.175	118	131.831928215436	44.034516082813	14.7818181818182
502	405.409	1664.881	-754.639	12.177	63	846.921	1609.800	-768.746	17.116	118	446.076854201157	141.196400720103	15.675
503	527.822	1414.575	145.440	17.476	64	703.080	1416.003	149.286	15.618	88	175.306010918052	101.339558663185	27.0416666666667
504	701.138	1200.265	-767.608	18.724	64	755.384	1180.182	-779.630	16.497	89	87.5090664445691	163.268977104094	51.0785714285714
505	115.248	1129.145	-370.542	14.513	64	157.268	1157.404	-254.466	15.937	116	131.914197302641	92.001265670884	30.7276995305164
506	349.754	1468.354	-746.416	17.361	65	509.561	1465.454	-816.722	17.886	118	203.169167769128	58.6175751682635	33.3803680981595
507	165.152	953.269	-512.220	19.165	65	163.775	944.467	-530.034	17.841	88	37.8784686200485	39.4766782311141	58.6521739130435
508	165.152	953.269	-512.220	19.165	65	163.775	944.467	-530.034	17.841	88	37.8784686200485	39.4766782311141	58.6521739130435
509	723.726	1440.169	-831.505	18.191	65	958.628	1502.286	-680.254	18.477	118	291.252426024231	72.9792389126226	29.5094339622642
510	197.749	1092.365	-561.824	14.445	65	184.607	1168.656	-589.717	13.073	112	89.4664569210159	43.7355436062558	37.5744680851064
511	179.640	1417.651	-578.007	13.590	65	319.694	1435.542	-704.373	20.147	107	189.482391670044	93.7404407633075	15.547619047619
512	519.362	1223.271	-795.076	17.341	65	466.157	1311.836	-815.783	15.155	118	110.034469899209	100.941508055518	49.8767123287671
513	255.518	1531.554	-13.146	17.774	65	637.753	1682.929	105.738	15.202	118	427.961904035862	141.246757948089	17.7675628794449
514	274.256	963.660	-670.357	18.400	66	258.270	989.806	-662.582	18.053	99	37.1542555974413	33.7735061105978	74.0606060606061
515	535.351	1062.639	96.036	19.030	66	566.194	1027.118	126.318	18.153	90	98.5105447553712	63.0408717251234	60.7916666666667
516	313.413	1033.985	-713.818	15.465	66	266.656	1048.699	-688.496	20.618	118	55.1717548116788	30.366843965449	72.6413043478261
517	450.653	860.283	-851.681	14.759	66	457.389	856.691	-870.856	13.865	93	20.6387205272032	16.618703869987	45.2962962962963
518	174.433	891.949	-553.825	15.786	66	157.619	919.580	-577.261	21.213	118	57.7183508860052	38.889639635911	70.8461538461538
519	174.433	891.949	-553.825	15.786	66	157.619	919.580	-577.261	21.213	118	57.7183508860052	38.889639635911	70.8461538461538
520	782.971	1367.709	199.158	21.213	66	927.084	1419.908	78.180	17.008	90	195.266404826842	91.6085549352405	19.6666666666667
521	271.762	1497.837	-685.375	14.877	67	708.870	1654.084	-807.248	18.181	118	493.649004343167	125.749493867243	19.2549019607843
522	568.805	838.045	136.446	21.213	67	575.798	836.591	156.966	21.213	118	32.5264003849181	18.3466098787279	65.5686274509804
523	131.897	1118.993	-293.706	14.930	67	187.859	1191.327	-268.236	19.571	97	104.450345336911	65.3554372680627	19.9
524	885.380	1636.098	71.184	18.345	67	972.397	1660.520	-80.472	15.597	118	176.544427012013	89.6031856007391	15.9812900049237
525	165.902	761.931	-109.956	15.565	67	127.618	646.515	-96.474	16.499	118	128.466494499539	65.0335255751945	46.4901960784314
526	165.902	761.931	-109.956	15.565	67	127.618	646.515	-96.474	16.499	118	128.466494499539	65.0335255751945	46.4901960784314
527	201.234	1075.562	-594.947	16.250	68	214.947	1031.044	-602.790	15.367	110	47.2378168631869	27.2100841671686	49.4047619047619
528	589.874	1142.518	-784.018	15.520	68	768.577	1182.007	-765.070	20.126	118	183.992309714292	54.9433741082835	73.3492407809111
529	588.179	1077.544	-759.565	17.449	68	559.790	1184.651	-824.899	15.105	118	129.677811139763	41.1454990016423	78.1689655172414
530	258.966	885.607	-419.610	16.845	68	208.029	847.738	-514.770	19.596	118	115.31299229922	48.7553685176877	71.88
531	258.966	885.607	-419.610	16.845	68	208.029	847.738	-514.770	19.596	118	115.31299229922	48.7553685176877	71.88
532	150.123	1304.118	-502.206	17.289	68	180.989	1301.615	-407.514	17.770	107	99.6270537002877	142.748458890511	22.234693877551
533	793.838	1210.495	-755.885	14.331	68	763.703	1346.162	-818.929	17.007	118	152.604715032007	43.208868386038	52.0633561643836
534	450.086	1295.760	-813.840	15.367	68	643.024	1353.093	-837.874	16.797	118	202.706136781796	61.4146771251947	38.0384615384615
535	322.394	1361.698	81.498	16.377	68	556.719	1354.441	124.476	20.326	118	238.888747891147	113.427950932796	28.6795580110497
536	182.534	903.407	-149.052	19.736	69	209.908	1028.524	-95.460	18.380	110	141.481864760117	72.9786379403264	50.7560975609756
537	538.341	1410.624	-844.759	18.960	69	686.925	1357.045	-825.538	20.276	118	187.121533985268	75.6434876836078	44.3673469387755
538	537.461	1697.626	109.614	19.470	69	856.270	1682.508	-3.012	20.378	118	373.799127521721	189.003664180363	23.0097087378641
539	163.853	1365.167	-235.998	18.558	69	209.096	1350.322	-242.778	15.889	117	84.8492984355204	34.1465072962088	12.3125
540	503.524	1541.692	-828.644	19.651	69	698.308	1412.526	-839.871	17.353	118	249.802886584603	109.628849946926	31.2656607224508
541	699.948	1494.039	163.356	12.373	69	554.790	1369.325	153.738	16.239	118	196.493584752785	58.4310985200564	48.9664179104478
542	126.815	1334.800	-265.104	17.326	69	203.725	1266.168	-27.738	19.510	102	258.781988322217	105.6626627008	23.7434554973822
543	676.658	1252.389	183.540	14.139	70	718.949	1289.851	152.502	14.321	95	82.1062754239894	61.1070696016869	34.48
544	147.693	1426.584	-68.952	16.143	70	325.643	1380.372	72.306	16.783	107	231.852483290561	68.8120199980677	19.1081081081081
545	239.895	841.068	-672.866	14.936	70	212.399	850.925	-603.758	18.089	118	108.716205420351	46.6829015644018	82.3125
546	239.895	841.068	-672.866	14.936	70	212.399	850.925	-603.758	18.089	118	108.716205420351	46.6829015644018	82.3125
547	140.904	873.857	-284.778	15.326	70	105.548	843.311	-258.024	20.926	90	53.8412608321907	39.7183388670635	61.75
548	140.904	873.857	-284.778	15.326	70	105.548	843.311	-258.024	20.926	90	53.8412608321907	39.7183388670635	61.75
549	150.920	1731.509	-449.766	17.521	70	278.962	1690.996	-596.072	16.684	96	211.431492897818	99.6602882665446	1.65384615384615
550	349.721	1076.547	76.644	17.147	70	347.690	1100.886	64.812	14.519	107	38.6040056470827	37.9213237102613	39.1621621621622
551	434.361	1379.796	-780.511	16.588	70	638.042	1288.249	-830.338	21.213	118	243.944361172789	99.8341982013707	49.4740384615385
552	575.552	1584.426	-861.743	15.618	70	733.048	1688.648	-770.008	18.999	107	213.153520114025	71.3433576308837	11.8378378378378
553	145.774	813.181	-354.054	16.892	71	140.402	858.043	-233.556	14.615	110	128.69042478755	86.5981481907567	66.9267515923567
554	145.774	813.181	-354.054	16.892	71	140.402	858.043	-233.556	14.615	110	128.69042478755	80.6074624968087	66.9267515923567
555	137.596	1188.060	-150.258	17.293	71	192.964	1197.855	-82.032	20.434	118	98.7613723679456	44.7659976830866	36.9664804469274
556	861.401	1389.923	-773.650	19.302	71	947.396	1359.501	-689.654	16.283	102	131.805244922196	53.5066278010648	18.6129032258065
557	668.620	1347.349	-847.201	21.213	71	735.747	1382.042	-817.984	16.212	115	81.0140201878662	270.132524102787	41.9142857142857
558	402.623	1497.412	116.322	12.949	71	633.543	1485.115	140.532	17.721	118	324.311286928161	185.275905138795	20.4385593220339
559	571.592	1387.306	-833.773	15.159	71	755.891	1489.387	-826.124	15.116	103	210.820205774968	77.8412210543997	24.5625
560	611.957	1261.694	174.540	14.663	72	615.861	1290.637	151.032	14.720	96	45.6904833088905	40.362562787428	34.6666666666667
561	634.004	1128.105	138.744	19.071	72	658.502	1075.559	108.972	21.213	118	71.1821065226367	36.4046749299497	64.6535087719298
562	835.738	1183.450	114.864	15.001	72	925.172	1111.899	-24.426	17.426	118	180.764974851324	72.3337162455958	40.2212863705972
563	382.148	1354.590	-756.683	12.170	73	448.064	1460.168	-764.396	19.367	118	165.011132766853	81.6353554797409	26.0222222222222
564	921.031	1231.350	68.100	14.867	73	873.027	1199.817	53.778	20.527	93	59.1931903938281	54.4717009931507	29.9
565	146.320	725.257	-456.516	15.532	73	135.774	717.659	-440.988	14.911	113	51.7076289148903	25.2395008808596	39.8
566	146.320	725.257	-456.516	15.532	73	135.774	717.659	-440.988	14.911	113	51.7076289148903	25.2395008808596	39.8
567	246.331	894.480	-618.435	19.587	73	226.646	907.695	-636.449	20.944	118	33.2462248232788	27.9978344791537	83.9333333333333
568	246.331	894.480	-618.435	19.587	73	226.646	907.695	-636.449	20.944	118	33.2462248232788	27.9978344791537	83.9333333333333
569	606.660	1683.841	129.858	15.451	73	633.505	1730.680	87.360	21.179	94	101.440606543928	116.709318328267	15.619512195122
570	160.448	971.283	-481.386	19.765	73	102.502	1003.371	-447.042	15.823	105	77.174782707825	55.7136230640446	57.625
571	337.724	1744.726	-690.627	13.067	73	380.163	1756.159	-578.702	17.076	107	120.245531455435	97.6569271589077	5.64705882352941
572	534.071	888.129	128.148	14.709	74	537.017	930.459	140.346	20.794	118	46.1188543006003	33.5541554209726	69.1818181818182
573	730.186	1343.709	167.802	17.946	74	885.673	1299.102	42.120	19.654	118	204.846178246019	78.2792938038609	43.5454545454545
574	753.762	1013.726	-734.485	16.376	74	776.950	1041.420	-746.395	20.118	118	89.0773268739022	46.3954122097133	61.5721393034826
575	199.016	1284.322	-16.422	18.641	74	216.923	1371.499	-44.142	20.234	107	126.432763621618	63.9027540272295	18.030303030303
576	734.981	1546.989	127.524	15.782	74	874.936	1579.111	35.112	19.868	118	207.026704461043	77.5903114595428	18.0681818181818
577	822.671	1657.941	-799.473	16.728	75	871.204	1597.264	-755.510	20.360	118	108.041748495662	60.0890438257365	12.4883720930233
578	237.878	1230.727	-664.346	17.719	75	315.287	1282.132	-712.495	16.477	111	104.805242755313	59.5427939621713	33.6944444444444
579	125.844	1335.201	-390.048	11.948	75	147.790	1364.264	-387.438	17.959	105	90.1920101173047	64.7199122777615	10.8
580	567.994	912.603	101.226	20.293	75	604.391	963.472	77.364	20.384	118	79.4655683299377	72.0557515612398	69.8904881101377
581	219.268	833.101	-490.080	14.843	75	290.102	910.413	-562.759	16.279	95	127.580711477088	52.4565710072539	70.4
582	219.268	833.101	-490.080	14.843	75	290.102	910.413	-562.759	16.279	95	127.580711477088	52.4565710072539	70.4
583	91.456	895.771	-302.274	19.002	76	102.413	860.970	-291.174	21.213	118	47.6804125401615	46.8445712580185	67.7142857142857
584	91.456	895.771	-302.274	19.002	76	102.413	860.970	-291.174	21.213	118	47.6804125401615	46.8445712580185	67.7142857142857
585	114.749	1038.720	-245.502	13.898	76	107.687	1045.755	-229.092	20.294	118	110.187460139528	116.472813227511	41.0310559006211
586	836.730	1220.055	133.416	14.665	76	900.944	1175.950	21.150	16.486	118	143.74197327851	52.560488183612	46.529197080292
587	168.698	786.844	-308.736	17.140	76	139.957	870.492	-414.342	21.213	118	162.805093314061	76.5575482008623	62.1666666666667
588	168.698	786.844	-308.736	17.140	76	139.957	870.492	-414.342	21.213	118	162.805093314061	76.5575482008623	62.1666666666667
589	468.566	1601.414	-805.937	18.357	76	586.639	1493.469	-838.013	16.461	118	178.356894514902	71.1620251503755	22.4047619047619
590	825.333	1716.648	52.002	17.346	76	834.249	1687.678	64.812	17.107	102	41.8582927745507	51.7266682006715	14.9615384615385
591	546.939	1762.449	-784.345	19.777	76	610.946	1740.616	-727.065	14.834	118	106.890055580489	117.890768238651	11.3882352941176
592	327.911	936.134	47.208	18.957	77	340.634	972.354	64.062	16.755	98	51.6868393887651	35.2408761498	59.5238095238095
593	497.525	1473.606	149.328	15.314	77	587.382	1408.560	162.360	12.559	98	111.691967432757	114.509068108872	22.7142857142857
594	711.221	847.530	93.432	14.345	77	702.125	872.806	81.720	20.947	113	36.0797499437011	26.4367391391611	55.5555555555556
595	764.762	1064.014	-715.212	15.106	77	782.683	1115.680	-713.108	17.265	107	54.726269861923	37.6267463373919	65.6333333333333
596	853.172	944.562	-14.388	14.411	77	877.616	957.495	-35.748	18.647	118	46.6266535792566	25.0356799814692	28.6341463414634
597	120.793	1127.103	-269.526	20.167	77	168.063	1238.963	-205.656	15.738	118	137.2096549081	43.69958284607	23.7167630057803
598	403.247	1711.162	-739.128	16.988	77	590.592	1651.557	-836.704	15.688	118	219.481162804465	38.9011062998421	19
599	960.527	1318.800	-684.198	13.919	78	940.284	1216.834	-639.265	16.020	118	115.462898218432	51.0600534138726	28.4307692307692
600	558.695	1074.197	128.934	17.121	78	620.005	1127.111	133.482	21.213	118	113.125671030054	78.0140957055001	72.6080586080586
601	155.517	924.119	-405.150	12.915	78	151.432	906.321	-403.452	16.643	98	20.2825989705461	23.0032801291112	39.55
602	155.517	924.119	-405.150	12.915	78	151.432	906.321	-403.452	16.643	98	20.2825989705461	23.0032801291112	39.55
603	246.840	1471.086	-668.048	13.709	78	346.595	1475.659	-742.767	13.828	114	153.67294739153	87.9043948308055	23.6388888888889
604	115.529	1053.944	-219.138	16.269	78	158.481	1063.974	-130.890	19.189	118	134.78253433216	60.7308766038486	39.425
605	812.792	1129.620	100.344	17.787	79	832.505	1141.586	79.500	17.717	102	38.2262236167791	33.2216332709496	36.2173913043478
606	694.343	1296.043	181.878	13.850	79	804.629	1278.528	107.154	18.846	118	134.363139279343	62.6375997818604	42.8974358974359
607	744.251	1038.456	-744.103	18.806	79	787.934	1067.202	-736.396	18.545	118	52.8576849095759	41.8827770149123	70.8205128205128
608	767.471	1345.110	160.512	16.219	79	768.992	1309.266	148.566	20.870	100	45.2654113976666	62.1424775279613	37.8571428571429
609	533.606	1353.219	161.748	18.952	79	627.110	1303.994	143.166	20.946	118	118.6610625437	107.668630072577	47.212389380531
610	162.677	1423.912	-101.406	19.316	79	399.146	1396.872	92.022	18.120	118	306.697148250518	127.01794789903	19.426976744186
611	541.673	1093.852	-783.517	15.741	79	531.677	1126.523	-799.794	21.213	118	38.8814970262205	21.6661122604329	74.4358974358974
612	822.023	940.878	-747.860	17.834	79	837.961	956.118	-756.493	18.138	118	24.0015809062653	22.2303169077727	45.5897435897436
613	555.185	1527.740	168.684	13.774	79	775.273	1608.774	84.372	11.774	118	249.226303274755	57.1293799516249	33.2865497076023
614	685.572	1460.067	-864.791	14.560	79	770.585	1501.499	-789.719	20.117	103	120.746121995698	60.8243297609617	20.7083333333333
615	413.841	788.178	130.356	13.919	80	416.836	804.123	144.156	19.358	118	47.1754702891238	32.486573818441	46.8947368421053
616	428.657	1096.029	84.762	16.514	80	483.548	1209.963	119.844	17.815	118	131.242999664744	60.8615959916818	49.6894197952218
617	709.075	1204.446	-795.512	17.507	80	717.347	1227.678	-796.154	19.203	118	30.1227873544266	28.5216604183889	58.1315789473684
618	490.300	1512.473	138.360	19.251	80	631.769	1420.880	139.200	17.059	106	185.59792197382	101.71180994789	26.0384615384615
619	840.500	1458.880	126.336	12.651	80	881.348	1341.450	33.210	17.019	118	161.405255716783	70.1292304165883	26.8947368421053
620	353.956	899.857	-18.966	17.762	81	332.446	925.481	8.784	21.213	118	46.8537686851335	31.9931707906089	71.1081081081081
621	725.417	1004.070	-787.046	15.440	81	694.524	1034.334	-797.337	21.213	118	49.6447517165712	20.1036725749678	75.6216216216216
622	807.909	1273.803	-788.205	13.637	81	781.601	1238.592	-791.926	18.341	118	58.1270817605702	46.5462685448271	58.7297297297297
623	130.506	1512.156	-409.518	17.102	82	163.124	1402.359	-466.398	15.985	102	138.340718810479	82.7544728375197	8.35
624	438.575	1337.863	-783.578	17.184	82	462.634	1368.550	-797.524	19.074	118	96.0757448526942	58.2816095784718	39.1388888888889
625	360.930	1638.759	30.486	17.891	82	681.973	1570.557	105.324	14.494	118	336.631618979858	225.21679461039	18.2042016806723
626	640.518	1662.979	139.338	17.966	82	691.499	1710.345	69.432	15.214	118	124.676589935721	61.0029801150442	30.7515400410678
627	348.183	724.296	140.532	16.432	82	356.843	730.707	135.612	17.253	118	38.2666271965534	36.7469615707805	36.2222222222222
628	860.615	1337.589	-783.380	15.320	83	887.612	1318.491	-759.359	18.971	118	43.7245064237436	32.8187709350341	34.5714285714286
629	960.662	1000.908	-596.921	14.338	83	972.876	1004.620	-582.994	21.213	118	29.9863762732345	21.7531963302483	27.4285714285714
630	284.192	903.573	-600.966	17.975	83	264.058	865.429	-681.179	20.668	118	92.5567594668266	59.112369234751	84.8192307692308
631	284.192	903.573	-600.966	17.975	83	264.058	865.429	-681.179	20.668	118	92.5567594668266	46.0845661433624	84.8192307692308
632	899.567	1333.101	77.490	16.124	83	945.925	1219.729	16.230	16.536	118	138.032756177655	50.057607059745	29.5714285714286
633	469.979	1170.313	-803.228	19.120	84	523.240	1179.408	-818.090	17.284	118	56.0386669184769	37.3570952402282	55.71
634	230.877	1066.683	-615.361	15.064	84	219.211	1105.474	-606.162	21.213	118	41.5386427077245	32.9273107833023	45.2352941176471
635	378.232	829.833	133.356	16.578	84	347.915	860.073	113.376	16.334	107	47.2522855426063	43.1937961803781	47.8695652173913
636	830.372	1320.020	135.714	14.065	84	920.488	1308.246	43.812	17.533	118	129.249751009431	56.8160224148256	37.1666666666667
637	802.160	1362.060	151.290	16.531	84	770.529	1369.825	148.128	13.145	105	56.9276636618788	54.4130194991307	35.7142857142857
638	677.707	1201.847	-781.007	14.635	84	787.751	1216.325	-768.730	18.382	118	146.336232290571	60.9932787823102	62.2777777777778
639	303.053	773.456	74.898	19.482	84	349.362	791.312	100.506	21.213	118	56.7630444655675	43.3219629249571	67.3253012048193
640	250.223	1407.618	40.530	15.813	84	434.797	1372.607	122.298	20.837	107	204.888597586591	118.132894577857	27.695652173913
641	302.130	1405.368	70.824	17.055	85	306.938	1424.223	53.610	17.176	110	92.8742852300894	72.452407586059	23
642	704.039	1491.540	-830.076	15.755	85	694.718	1481.819	-849.872	14.010	112	61.9338331285898	57.4681554817591	20.2592592592593
643	151.459	894.039	-181.398	15.700	86	161.281	821.866	-192.720	20.684	118	83.7515766060555	52.2228845187956	75.125
644	151.459	894.039	-181.398	15.700	86	161.281	821.866	-192.720	20.684	118	83.7515766060555	52.2228845187956	75.125
645	664.421	884.598	153.546	13.601	86	737.369	942.132	132.288	21.213	118	99.8897602660053	106.047888756373	69.04
646	315.204	1413.542	-713.441	16.050	86	295.997	1551.043	-694.196	12.288	106	140.163489807439	76.9269298172874	19.25
647	137.799	753.629	-271.134	16.640	87	98.263	731.685	-290.202	20.982	118	75.5299882232217	53.8658734547695	62.6451612903226
648	137.799	753.629	-271.134	16.640	87	98.263	731.685	-290.202	20.982	118	75.5299882232217	53.8658734547695	62.6451612903226
649	542.924	764.163	174.750	13.852	87	552.356	805.714	169.020	17.286	118	47.1749571488941	28.7455381723815	33.5483870967742
650	147.964	1097.973	-399.594	20.146	87	171.647	1053.124	-392.646	14.949	111	60.4059618663589	55.5281112048231	38.5833333333333
651	96.714	803.300	-292.926	19.989	88	91.940	799.237	-258.498	20.958	118	62.132177565252	49.3425239024318	68.0333333333333
652	96.714	803.300	-292.926	19.989	88	91.940	799.237	-258.498	20.958	118	62.132177565252	49.3425239024318	68.0333333333333
653	500.562	1187.244	126.660	19.191	88	441.110	1235.284	119.256	18.163	118	97.9073649119411	57.843240830981	49.617048346056
654	878.807	1353.461	67.026	19.083	88	923.993	1314.957	16.524	16.265	118	77.9409046393484	45.2430645100627	32.3333333333333
