Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)	Region
204	210.087	262.857	380.989	10.000	0	245.148	339.929	350.496	10.000	120	89.995499631926	9.54292319144036	49.6916666666667	aFHF
205	295.538	245.589	416.427	10.000	0	323.851	323.719	370.313	10.000	120	95.0390649417386	10.3482298359004	40.9583333333333	aFHF
206	271.021	262.548	421.380	10.000	0	314.788	320.107	352.182	10.000	120	100.084723979237	11.0740100179933	43.3416666666667	aFHF
207	264.753	243.043	409.198	10.000	0	313.536	330.157	365.708	10.000	120	108.903673882014	11.4631544538845	42.675	aFHF
208	257.312	234.370	404.553	10.000	0	306.477	327.534	375.176	10.000	120	109.360579049308	11.2172427307909	41.025	aFHF
209	215.363	304.293	379.239	10.000	0	261.383	334.417	331.163	10.000	120	73.0520194929613	10.6570055721521	54.2	aFHF
210	205.689	294.619	387.861	10.000	0	250.151	341.391	337.627	10.000	120	81.7798519441066	10.1178810833172	54.6	aFHF
211	198.231	282.981	403.516	10.000	0	260.294	348.882	349.932	10.000	120	105.536480640582	10.8733861224252	52.0416666666667	aFHF
212	269.403	221.499	412.080	10.000	0	313.717	321.321	378.790	10.000	120	114.176995844172	11.4057019656548	39.925	aFHF
213	243.785	241.238	386.312	10.000	0	288.997	324.187	364.836	10.000	120	96.8807520666515	10.2530692253808	42.1833333333333	aFHF
214	236.602	263.394	404.142	10.000	0	271.679	323.619	342.805	10.000	120	92.8422001193423	9.70089565872657	46.9666666666667	aFHF
215	234.514	269.378	401.833	10.000	0	268.871	339.557	341.782	10.000	120	98.5475422879739	11.3814278326426	50.2666666666667	aFHF
216	227.711	255.351	389.709	10.000	0	276.702	325.733	369.151	10.000	120	88.1837590999613	9.889523980627	45.3583333333333	aFHF
217	230.089	254.685	407.020	10.000	0	285.825	334.082	366.779	10.000	120	105.022489905734	10.7096968800365	45.3916666666667	aFHF
218	593.407	296.992	362.576	10.000	0	523.444	332.215	314.399	10.000	120	91.959254167267	9.32749881913696	57.2666666666667	aFHF
219	602.535	327.651	357.712	10.000	0	541.374	349.955	331.911	10.000	120	70.0273370763161	7.81106819471493	60.0666666666667	aFHF
220	583.203	319.126	363.171	10.000	0	532.418	335.982	303.673	10.000	120	80.0203284484636	8.80040995535056	57.8083333333333	aFHF
221	585.642	313.576	357.308	10.000	0	516.120	326.033	314.151	10.000	120	83.8232684760026	8.73403039159542	57.6666666666667	aFHF
222	588.992	318.114	360.352	10.000	0	533.716	340.742	333.982	10.000	120	65.2904239532873	7.2004812325392	58.15	aFHF
223	614.564	308.503	355.402	10.000	0	553.963	360.272	340.629	10.000	120	81.060175740002	8.70929167232422	56.975	aFHF
224	585.387	274.272	371.829	10.000	0	530.274	341.700	345.609	10.000	120	90.9476022388716	9.56205870437413	55.4916666666667	aFHF
225	598.177	276.608	364.988	10.000	0	550.728	339.176	344.436	10.000	120	81.1698646604761	8.13612419638631	53.4416666666667	aFHF
226	618.103	287.759	384.740	10.000	0	553.756	357.547	353.586	10.000	120	99.9073223993117	10.4383770719324	52.6083333333333	aFHF
227	578.301	298.662	385.791	10.000	0	516.955	339.757	328.200	10.000	120	93.6421594261901	9.37819036592447	59.6166666666667	aFHF
228	466.067	222.462	435.381	10.000	0	426.745	314.080	383.761	10.000	120	112.270664057892	11.7414025186002	43.8	aFHF
229	462.631	229.243	437.823	10.000	0	416.798	326.500	372.121	10.000	120	126.001352143539	12.7810119109644	45.2166666666667	aFHF
230	465.018	233.507	442.750	10.000	0	415.814	318.610	368.930	10.000	120	125.653231673523	12.4887869957404	45.1916666666667	aFHF
231	622.630	366.053	330.792	10.000	0	568.253	380.125	313.725	10.000	120	59.897928219597	8.3874769458993	69.875	aFHF
232	615.900	332.607	342.330	10.000	0	545.702	345.960	296.871	10.000	120	84.6911004415458	8.6556002784303	60.7166666666667	aFHF
233	626.180	347.683	331.190	10.000	0	575.301	367.942	325.112	10.000	120	55.1002886199337	7.45352113673261	64.5	aFHF
234	635.758	340.787	348.312	10.000	0	563.761	375.055	332.324	10.000	120	81.3233052513239	8.86930676398985	63.65	aFHF
235	624.265	339.755	350.074	10.000	0	552.250	372.096	329.756	10.000	120	81.5163887203058	9.37422939763379	63.5916666666667	aFHF
236	630.311	353.674	340.455	10.000	0	564.052	363.978	313.624	10.000	120	72.2241653326641	8.39116690663067	64.9	aFHF
237	608.903	353.056	328.781	10.000	0	557.207	350.869	301.330	10.000	120	58.5731746279814	8.25483753809885	65.275	aFHF
238	586.565	588.510	155.708	10.000	10	585.430	565.789	249.780	10.000	120	96.7836414380034	11.5985961949897	116.572727272727	aFHF
239	582.049	389.428	335.885	10.000	0	545.300	368.984	270.645	10.000	120	95.6240763667812	11.1567888754647	63.0416666666667	aFHF
240	565.428	350.582	350.769	10.000	0	532.807	338.875	292.978	10.000	120	73.1782755604421	9.59566834375639	56.8166666666667	aFHF
241	467.877	194.001	410.011	10.000	0	442.820	307.066	372.744	10.000	120	121.656799082501	11.9820117200343	42.6166666666667	aFHF
242	454.027	203.686	417.160	10.000	0	422.362	308.710	370.677	10.000	120	119.135981508527	11.9570280258917	43.575	aFHF
243	438.393	207.172	434.951	10.000	0	410.354	312.153	378.579	10.000	120	122.413227496051	12.6556326467777	41.825	aFHF
244	426.133	212.297	435.400	10.000	0	401.588	322.723	359.777	10.000	120	136.070557542769	13.8921132612223	44.4916666666667	aFHF
245	114.424	528.279	227.771	10.000	19	163.178	505.646	315.636	10.000	120	103.002249635627	12.6008482581911	95.2871287128713	aFHF
246	132.038	519.465	216.788	10.000	19	168.332	513.009	286.012	10.000	120	78.4276516797487	10.3626131612522	111.524752475248	aFHF
247	560.269	299.918	370.283	10.000	0	523.114	332.998	297.849	10.000	120	87.8718656965926	10.399929595072	58.8583333333333	aFHF
248	561.188	288.361	377.720	10.000	0	500.002	314.135	325.225	10.000	120	84.6389431467572	8.91940493341263	58.2833333333333	aFHF
249	558.088	290.462	376.263	10.000	0	489.338	323.156	315.521	10.000	120	100.579848667613	11.3594920784276	58.6833333333333	aFHF
250	475.424	210.078	446.575	10.000	0	440.525	327.607	379.122	10.000	120	139.93181643572	14.2650707353675	41.9916666666667	aFHF
251	476.564	213.765	422.416	10.000	0	447.710	323.954	370.001	10.000	120	125.385410881809	12.7961714001123	44.5416666666667	aFHF
252	475.430	214.916	422.424	10.000	0	436.248	323.023	378.603	10.000	120	123.055404651726	12.721958291895	44.45	aFHF
253	489.233	207.280	432.212	10.000	0	449.849	331.080	381.343	10.000	120	139.517721515942	13.5414784647793	43.8416666666667	aFHF
254	481.108	211.124	410.232	10.000	0	452.878	314.236	376.713	10.000	120	112.038122105826	11.3523246415485	45.6666666666667	aFHF
255	511.269	213.166	396.866	10.000	0	463.554	309.129	371.685	10.000	120	110.089515191048	10.7175285007306	47.825	aFHF
256	136.699	559.107	195.190	10.000	33	159.045	537.415	272.020	10.000	120	82.9019630648153	10.8361430680038	119.724137931034	aFHF
257	156.592	552.413	196.452	10.000	33	185.768	545.007	258.915	10.000	120	69.3376822586391	9.02897289026971	119.701149425287	aFHF
258	546.736	245.219	388.248	10.000	0	500.371	322.850	359.822	10.000	120	94.7856680200124	9.74313008303566	54.7	aFHF
259	559.910	258.769	394.082	10.000	0	516.790	332.269	345.185	10.000	120	98.2471424978864	9.77815210078911	56.6166666666667	aFHF
260	557.199	257.847	390.436	10.000	0	510.877	331.801	356.734	10.000	120	93.5454253504681	9.44593603136309	55.65	aFHF
261	542.461	262.876	385.534	10.000	0	493.021	319.088	342.696	10.000	120	86.2507784776462	9.40102047499078	57.35	aFHF
262	543.726	253.301	404.453	10.000	0	485.215	323.907	364.352	10.000	120	100.084137394494	10.0395657970201	53.75	aFHF
263	510.887	253.761	426.132	10.000	0	457.893	335.283	356.730	10.000	120	119.460613274836	11.7674432927167	50.625	aFHF
264	534.755	243.682	418.310	10.000	0	480.946	333.578	365.801	10.000	120	117.191699270895	12.032113742173	52.8583333333333	aFHF
265	125.166	510.538	208.421	10.000	24	159.387	504.220	270.723	10.000	120	71.3619868627549	9.1573779137441	110.3125	aFHF
266	521.747	258.627	418.773	10.000	0	462.465	329.445	344.642	10.000	120	118.426980916512	11.6031028510911	52.6333333333333	aFHF
267	524.766	257.458	404.475	10.000	0	473.871	322.996	354.779	10.000	120	96.7224011540243	9.8539815173688	53.1166666666667	aFHF
268	140.540	568.710	212.430	10.000	24	169.891	547.051	300.493	10.000	120	95.3188619896398	11.4039132149453	107.84375	aFHF
269	151.958	568.526	208.352	10.000	24	174.851	558.334	293.741	10.000	120	88.9901547026411	10.6336055384253	106.135416666667	aFHF
270	159.705	577.414	209.130	10.000	24	169.749	567.206	284.505	10.000	120	76.7233720909085	9.85303446211358	102.8125	aFHF
271	172.364	589.456	184.415	10.000	29	170.959	576.311	258.718	10.000	120	75.4698672252708	9.41077244086933	99.6043956043956	aFHF
272	217.537	321.390	376.798	10.000	0	262.007	336.691	319.170	10.000	120	76.533866660453	9.62796936714466	55.3166666666667	aFHF
273	162.621	609.945	206.331	10.000	24	160.337	573.407	279.434	10.000	120	81.7575116365463	9.96030434150745	93.96875	aFHF
274	172.028	596.346	198.110	10.000	24	164.793	586.198	251.645	10.000	120	54.9665657832104	9.35653721517327	91.4895833333333	aFHF
275	294.485	254.884	429.590	10.000	0	329.900	328.283	357.589	10.000	120	108.746399604769	12.0120716030585	41.8583333333333	aFHF
276	263.268	271.419	411.108	10.000	0	297.547	319.815	342.982	10.000	120	91.6681815080893	10.1233467918507	43.8083333333333	aFHF
277	130.891	443.602	285.823	10.000	0	204.313	443.175	294.352	10.000	120	73.9169551185653	8.60699721285788	85.0333333333333	aFHF
278	269.723	276.835	393.604	10.000	0	289.110	321.693	328.525	10.000	120	81.3841027105417	9.38464636180909	43.8583333333333	aFHF
279	156.191	369.196	312.501	10.000	0	198.523	388.050	290.879	10.000	120	51.1368988500476	7.60382282842697	70.1416666666667	aFHF
280	145.353	354.412	312.163	10.000	0	189.045	367.594	312.177	10.000	120	45.6372236666517	7.15413690273342	63.0666666666667	aFHF
281	286.064	265.932	404.420	10.000	0	304.707	322.810	358.981	10.000	120	75.1489923684942	8.53820095490265	42.1416666666667	aFHF
282	145.220	350.717	313.993	10.000	0	184.529	383.842	298.942	10.000	120	53.5630068890834	7.45989078518716	65.0166666666667	aFHF
283	176.999	312.901	327.956	10.000	0	207.866	344.526	319.541	10.000	120	44.985825978857	7.5774217377881	56.375	aFHF
284	158.686	344.520	340.883	10.000	0	215.687	361.309	315.801	10.000	120	65.6612239377244	8.30901641857532	59.2916666666667	aFHF
285	152.401	358.116	324.320	10.000	0	191.179	377.223	310.564	10.000	120	45.3656066751013	6.22910575210388	63.5916666666667	aFHF
286	150.179	532.465	197.806	10.000	34	159.132	532.949	245.280	10.000	120	48.3132605088913	8.42936667700264	124.627906976744	aFHF
287	567.446	611.359	49.872	10.000	87	569.523	630.040	59.785	10.000	120	21.2499707999799	7.17141076786271	61.5454545454545	aFHF
288	635.926	534.606	168.734	10.000	16	625.560	511.441	234.349	10.000	120	70.353644511141	9.28693897996355	111.951923076923	aFHF
289	603.952	394.497	338.391	10.000	0	556.824	393.615	274.596	10.000	120	91.412007756093	11.8449882214715	71.4333333333333	aFHF
290	231.412	255.355	380.110	10.000	0	271.440	321.755	358.131	10.000	120	80.5870785237932	9.69999425281867	46.6916666666667	aFHF
291	541.473	643.309	87.459	10.000	38	555.014	632.344	146.169	10.000	120	61.2409504008552	10.8659061756365	88.280487804878	aFHF
292	446.897	239.785	435.123	10.000	0	398.976	314.165	353.035	10.000	120	120.694848212341	11.9365858503296	45.3916666666667	aFHF
293	448.976	234.737	435.498	10.000	0	408.388	308.214	354.922	10.000	120	116.356121665343	11.9122818115814	45.025	aFHF
294	588.366	644.824	111.018	10.000	38	574.212	626.808	158.329	10.000	120	52.5665548899678	8.77534156486797	102.158536585366	aFHF
295	574.130	639.393	104.186	10.000	38	563.529	635.634	131.582	10.000	120	36.5229190098492	7.63218204774016	91.7926829268293	aFHF
296	545.575	304.509	407.916	10.000	0	493.923	343.818	318.896	10.000	120	113.606699063039	12.1426530214327	61.0833333333333	aFHF
297	549.708	326.302	388.589	10.000	0	496.427	321.888	306.098	10.000	120	112.517689253735	11.7266780019346	59.2	aFHF
298	544.880	300.081	389.866	10.000	0	483.355	313.014	332.307	10.000	120	87.18438604475	9.77152053031261	57.925	aFHF
299	530.588	282.002	393.404	10.000	0	473.058	318.226	345.714	10.000	120	83.0434535409023	9.86504904342088	54.6916666666667	aFHF
300	505.540	262.933	412.974	10.000	0	449.380	323.748	340.001	10.000	120	110.351567972549	10.9358726322819	51.375	aFHF
301	93.670	465.323	231.433	10.000	23	119.816	475.840	275.644	10.000	120	52.4293155209946	7.0817274125708	92.0412371134021	aFHF
302	476.572	258.878	426.694	10.000	0	410.625	319.651	339.485	10.000	120	125.091062906188	12.051369565881	47.1583333333333	aFHF
303	470.169	246.821	428.705	10.000	0	430.711	326.568	337.393	10.000	120	127.492741428679	12.7987468526938	47.225	aFHF
304	299.766	206.357	429.427	10.000	0	328.726	311.666	380.164	10.000	120	119.814482638786	12.4122201256067	36.75	aFHF
305	171.380	590.776	150.278	10.000	85	151.146	608.748	172.810	10.000	120	35.2150332102641	11.1562762059255	77.2571428571429	aFHF
306	498.412	251.788	422.454	10.000	0	436.263	325.342	342.982	10.000	120	124.853866183631	12.2478638967397	48.9666666666667	aFHF
307	192.117	595.493	144.050	10.000	47	167.595	611.942	161.407	10.000	120	36.9422819814911	10.6021783282309	77.3287671232877	aFHF
308	157.578	592.795	160.403	10.000	40	142.092	567.789	244.288	10.000	120	88.8921225812501	12.8529127740796	103.2125	aFHF
309	672.523	500.047	184.689	10.000	16	638.706	478.764	249.039	10.000	120	75.7461423308145	10.0206403634765	95.7019230769231	aFHF
310	182.792	618.721	151.663	10.000	40	162.363	625.986	190.253	10.000	120	44.2641205266749	9.61497836766458	73.725	aFHF
311	133.358	518.564	152.592	10.000	38	169.711	552.870	181.745	10.000	120	57.8648395314461	11.6072277159866	106.317073170732	aFHF
312	571.506	596.228	100.864	10.000	45	588.449	584.807	149.403	10.000	120	52.6643998446768	9.37937571542794	118.306666666667	aFHF
313	107.469	538.971	236.963	10.000	26	158.679	498.452	319.926	10.000	120	105.579888378422	12.3804865158975	97.7234042553192	aFHF
314	167.764	573.672	163.767	10.000	40	164.222	553.859	236.655	10.000	120	75.6158797938634	10.9390968051267	110.1375	aFHF
315	145.329	536.519	182.415	10.000	38	145.327	534.525	247.854	10.000	120	65.4693726944134	11.1038142473575	122.475609756098	aFHF
316	157.145	350.496	304.805	10.000	0	200.008	374.271	299.848	10.000	120	49.265193016977	8.22160197230274	65.45	aFHF
317	142.920	363.664	310.742	10.000	0	169.440	397.678	286.318	10.000	120	49.566060686724	7.14946273385221	68.5833333333333	aFHF
318	135.219	372.088	306.266	10.000	0	174.802	395.594	294.996	10.000	120	47.395768007281	6.96593822276306	72.125	aFHF
319	643.617	568.715	165.112	10.000	26	607.842	556.051	231.970	10.000	120	76.8779531790487	10.858845064133	119.36170212766	aFHF
320	136.131	370.339	279.388	10.000	0	159.061	409.186	278.432	10.000	120	45.1197101608598	6.76226176136792	73.5833333333333	aFHF
321	567.718	665.980	123.024	10.000	26	547.890	639.582	166.631	10.000	120	54.6952871552934	8.36587856755256	85.468085106383	aFHF
322	635.054	511.225	258.034	10.000	0	563.643	475.584	289.372	10.000	120	85.743116610023	9.09985284586478	93.1916666666667	aFHF
323	644.836	523.594	254.439	10.000	0	571.926	471.372	297.888	10.000	120	99.6535046297921	10.6764171608805	91.75	aFHF
324	643.282	479.198	230.157	10.000	0	588.198	458.764	259.025	10.000	120	65.461109339821	8.94374906097242	94	aFHF
325	604.789	589.335	92.685	10.000	43	605.414	586.868	131.457	10.000	120	38.8554333137593	9.11285564482694	111.87012987013	aFHF
326	626.593	528.459	236.768	10.000	0	574.897	497.515	289.517	10.000	120	80.0778655622138	8.67738663154754	97.1	aFHF
327	615.819	522.612	228.312	10.000	0	563.769	503.341	265.165	10.000	120	66.6237011130423	7.98048052590549	103.366666666667	aFHF
328	672.374	441.137	319.777	10.000	0	577.117	427.038	317.231	10.000	120	96.3283964675008	10.2985667600365	71.8583333333333	aFHF
329	125.356	534.295	187.046	10.000	89	132.781	541.534	200.828	10.000	120	17.2475293882921	7.15999296357073	116.064516129032	aFHF
330	645.219	509.813	241.089	10.000	0	574.332	476.120	279.626	10.000	120	87.4373226202633	10.3878347760396	98.0416666666667	aFHF
331	598.459	553.580	192.909	10.000	0	586.739	539.107	245.687	10.000	120	55.967342379284	8.68964049512338	104.416666666667	aFHF
332	618.844	561.343	194.401	10.000	0	601.736	542.315	271.317	10.000	120	81.0605915596475	9.94338754888491	94.8166666666667	aFHF
333	145.385	594.044	144.054	10.000	45	139.615	580.036	206.065	10.000	120	63.8347952530593	10.949763937328	95.6933333333333	aFHF
334	620.061	575.047	187.402	10.000	0	597.009	529.432	283.895	10.000	120	109.192591223031	11.7042917269223	95.1	aFHF
335	605.265	556.457	186.563	10.000	0	597.828	534.206	247.432	10.000	120	65.2338189208634	9.61506239841237	104.575	aFHF
336	129.303	554.698	182.761	10.000	35	157.387	548.576	257.146	10.000	120	79.7453331863376	10.3997701524706	119.964705882353	aFHF
337	112.539	549.168	192.577	10.000	38	150.835	521.492	275.207	10.000	120	95.1854058771617	12.1228025388971	123.658536585366	aFHF
338	200.870	613.772	166.062	10.000	49	162.090	607.735	179.989	10.000	120	44.2684177828845	9.43724472490417	84.2253521126761	aFHF
339	593.740	623.276	148.791	10.000	21	566.834	613.252	198.157	10.000	120	57.1088028941249	7.7496509450756	113.30303030303	aFHF
340	148.417	576.647	182.320	10.000	31	158.883	566.415	269.148	10.000	120	88.0530099655884	10.9153383157994	106.797752808989	aFHF
341	142.437	580.894	193.005	10.000	31	149.652	581.723	260.232	10.000	120	67.6181410199955	8.90098715267547	101.494382022472	aFHF
342	151.052	570.120	179.341	10.000	31	170.601	543.898	247.905	10.000	120	75.9656421087849	10.7726140966122	109.898876404494	aFHF
343	146.401	575.073	179.257	10.000	31	164.948	559.648	264.747	10.000	120	88.8282721547594	11.7300310632739	111.213483146067	aFHF
344	163.370	570.401	175.836	10.000	31	151.844	562.964	240.966	10.000	120	66.5588051650568	9.86457929601895	104.651685393258	aFHF
345	566.093	629.994	85.705	10.000	47	566.309	636.048	117.613	10.000	120	32.4779623129284	8.58538099631647	88.4109589041096	aFHF
346	635.745	531.977	179.973	10.000	8	633.079	514.277	239.419	10.000	120	62.0824006623455	8.75713746303892	105.339285714286	aFHF
347	635.405	536.525	222.340	10.000	0	589.116	505.497	285.167	10.000	120	83.9799990116694	9.58356542889709	99.3666666666667	aFHF
348	634.630	545.329	204.806	10.000	0	589.926	510.093	276.059	10.000	120	91.1976607210952	10.7809727173703	101.958333333333	aFHF
349	625.470	539.313	204.323	10.000	0	573.422	513.597	256.273	10.000	120	77.9044893443247	9.73162384902457	108.225	aFHF
350	629.022	537.138	197.962	10.000	0	603.901	507.128	278.560	10.000	120	89.5974460852541	10.7517886252237	101.7	aFHF
351	631.952	553.421	199.024	10.000	0	590.745	525.181	279.004	10.000	120	94.299071305077	10.5118188101268	98.6333333333333	aFHF
352	620.762	546.425	194.739	10.000	0	590.817	514.998	253.772	10.000	120	73.2751966425201	10.01336320763	105.025	aFHF
353	621.295	543.528	205.361	10.000	0	587.511	519.814	270.349	10.000	120	76.9880029355224	9.70301936932801	104.558333333333	aFHF
354	178.533	625.299	168.739	10.000	31	187.694	612.134	216.907	10.000	120	53.5043577477573	8.02069671261666	80.2134831460674	aFHF
355	184.809	612.649	172.312	10.000	31	191.168	602.019	206.794	10.000	120	40.8364595184254	7.7431450450096	83.2359550561798	aFHF
356	652.765	509.440	209.017	10.000	0	598.445	483.973	279.725	10.000	120	92.7299938153778	11.1393895568955	101.658333333333	aFHF
357	634.917	522.788	212.894	10.000	0	584.538	498.217	279.585	10.000	120	87.1175479625087	10.295633583177	103.608333333333	aFHF
358	628.487	503.854	193.610	10.000	0	591.001	505.638	256.703	10.000	120	73.4105544250961	10.016982152819	106.766666666667	aFHF
359	627.184	517.019	195.947	10.000	0	593.256	491.821	265.740	10.000	120	81.5941917050472	9.75485284067374	105.175	aFHF
360	634.794	519.809	191.567	10.000	0	600.740	498.876	274.538	10.000	120	92.098057775395	11.4244204129682	102.925	aFHF
361	618.273	510.170	191.958	10.000	0	588.704	491.591	244.298	10.000	120	62.920430720077	8.98676770628209	106.241666666667	aFHF
362	190.124	615.411	167.972	10.000	31	177.042	613.030	202.682	10.000	120	38.2165147024163	8.35074246617881	76.4157303370787	aFHF
363	131.825	491.987	186.004	10.000	21	122.932	494.906	225.374	10.000	120	40.4673066808257	8.63429937000075	104.949494949495	aFHF
364	107.865	488.638	164.464	10.000	26	123.054	524.871	219.476	10.000	120	67.6007111944838	11.1900676462356	109.31914893617	aFHF
365	134.220	502.184	188.764	10.000	26	164.449	511.904	232.453	10.000	120	54.050948835335	9.34964197659671	117.042553191489	aFHF
366	631.019	345.408	331.009	10.000	0	582.572	368.299	326.703	10.000	120	53.7554771720985	7.21012515116563	62.8583333333333	aFHF
367	628.599	335.149	325.498	10.000	0	576.335	358.892	333.801	10.000	120	58.0016857858459	7.93537477100665	61.0583333333333	aFHF
368	586.791	263.973	366.508	10.000	0	535.087	327.207	353.998	10.000	120	82.6337852939099	8.26646725110908	51.45	aFHF
369	605.944	583.284	163.513	10.000	13	589.879	557.780	235.638	10.000	120	78.1700317640974	9.94461940674436	120.420560747664	aFHF
370	563.591	646.292	82.459	10.000	47	564.189	646.617	109.072	10.000	120	26.6217016360713	8.32703464102723	81.6164383561644	aFHF
371	617.874	577.203	158.720	10.000	21	604.836	566.775	210.731	10.000	120	54.6248729884107	8.84098840877016	130.040404040404	aFHF
372	570.968	593.381	129.729	10.000	40	573.939	588.551	196.760	10.000	120	67.2704296255048	9.9225193896014	128.4125	aFHF
373	649.853	505.976	220.703	10.000	0	626.599	471.909	270.579	10.000	120	64.7219003197526	8.64003350747503	99.2083333333333	aFHF
374	644.414	502.447	226.828	10.000	0	571.402	463.540	271.409	10.000	120	93.9785739091629	11.5508834823901	99.975	aFHF
375	650.936	502.899	230.827	10.000	0	587.131	478.966	297.025	10.000	120	95.0054825681129	10.9640565142126	98.1	aFHF
376	638.001	489.210	217.728	10.000	0	596.074	479.510	263.554	10.000	120	62.864820090413	9.4233700345928	101.216666666667	aFHF
377	176.826	610.938	148.620	10.000	42	147.461	607.099	196.687	10.000	120	56.4577508850645	9.33554673038079	85.8205128205128	aFHF
378	651.397	491.812	211.234	10.000	0	589.275	475.689	238.368	10.000	120	69.6803269868907	9.34798848009293	101.608333333333	aFHF
379	181.314	602.752	152.049	10.000	42	167.000	592.264	185.812	10.000	120	38.1422195080464	9.56835475434291	90.2948717948718	aFHF
380	162.818	596.752	149.783	10.000	42	148.032	592.470	198.583	10.000	120	51.1809123013649	9.20308930192392	92.7307692307692	aFHF
381	621.355	502.322	132.129	10.000	0	651.986	520.062	201.764	10.000	120	78.1152929073431	10.067033802407	95.5916666666667	aFHF
382	629.851	483.974	121.625	10.000	0	641.203	514.394	178.906	10.000	120	65.8434299304038	9.46059719186911	84.6833333333333	aFHF
383	643.696	471.205	163.134	10.000	0	622.683	484.145	227.876	10.000	120	69.285758515008	9.88654797777886	97.5833333333333	aFHF
384	636.594	478.455	185.725	10.000	0	603.423	494.664	236.106	10.000	120	62.460324070565	9.56755618951802	106.033333333333	aFHF
385	636.258	470.714	180.484	10.000	0	602.150	470.301	223.925	10.000	120	57.1159947037606	10.1192951354001	99.0583333333333	aFHF
386	88.136	441.473	264.917	10.000	8	152.220	445.718	309.185	10.000	120	78.0027878027446	9.49933265314521	82.3660714285714	aFHF
387	576.553	587.425	84.813	10.000	49	569.234	589.009	125.530	10.000	120	45.7872834966216	9.75468165126002	105.169014084507	aFHF
388	575.758	589.616	83.039	10.000	49	595.452	590.014	126.292	10.000	120	47.5271927321612	8.98546908808197	103.929577464789	aFHF
389	105.701	529.352	158.606	10.000	42	130.041	535.276	211.845	10.000	120	58.8380871290017	10.6741754529449	114.141025641026	aFHF
390	619.687	323.370	330.569	10.000	0	554.363	350.359	314.859	10.000	120	72.4046628125565	7.56718429189852	59.0416666666667	aFHF
391	602.240	620.668	104.209	10.000	49	596.538	601.147	138.383	10.000	120	39.8118310807227	7.52998351216355	112.859154929577	aFHF
392	158.834	606.126	181.208	10.000	34	171.679	595.763	246.571	10.000	120	67.4144462485601	9.25824214991422	96.0697674418605	aFHF
393	104.418	555.422	226.730	10.000	50	145.457	526.413	282.513	10.000	120	75.0830519558176	11.1593109948785	118.5	aFHF
394	607.612	543.773	175.173	10.000	18	585.641	504.632	234.525	10.000	120	74.4137260591082	9.53824383481546	118.205882352941	aFHF
395	627.914	546.108	164.030	10.000	18	630.260	530.649	231.258	10.000	120	69.0223759443269	9.92926480606334	113.578431372549	aFHF
396	561.791	635.351	132.591	10.000	18	560.478	624.187	182.995	10.000	120	51.6422509288664	7.95150907117884	93.9803921568627	aFHF
397	564.477	624.826	138.470	10.000	18	576.008	606.851	200.385	10.000	120	65.4945174117651	9.2432100185817	108.627450980392	aFHF
398	196.772	506.055	132.776	10.000	51	151.270	611.561	139.741	10.000	120	115.110639234608	23.5630701510322	61.1304347826087	aFHF
399	129.826	422.735	299.415	10.000	0	217.858	427.423	297.179	10.000	120	88.1850898054768	10.0431683502021	81.0833333333333	aFHF
400	129.572	419.117	297.415	10.000	0	211.987	419.439	294.350	10.000	120	82.4726023234383	10.3488955519308	78.5833333333333	aFHF
401	124.201	404.480	297.824	10.000	0	185.715	405.042	286.608	10.000	120	62.5306860349381	8.3549043542324	78.275	aFHF
402	133.094	414.023	292.192	10.000	0	199.033	403.197	287.445	10.000	120	66.9902082844948	8.89545487387112	78.4083333333333	aFHF
403	138.717	419.283	284.693	10.000	0	204.771	432.554	295.707	10.000	120	68.2682836535385	9.13088698575297	83.0416666666667	aFHF
404	566.456	610.613	104.791	10.000	35	563.862	615.848	141.370	10.000	120	38.0114235197789	9.20283554326959	100.788235294118	aFHF
405	187.517	493.690	161.589	10.000	51	133.302	573.972	139.633	10.000	120	99.3304167161298	19.8134297008845	77.8550724637681	aFHF
406	525.123	639.101	89.828	10.000	33	549.442	626.140	166.521	10.000	120	81.4936655881916	12.6110872099482	90.0689655172414	aFHF
407	127.371	431.576	277.581	10.000	0	198.326	433.747	291.573	10.000	120	72.3540000967465	8.7551929202567	83.375	aFHF
408	129.919	415.659	278.181	10.000	0	163.314	423.154	289.218	10.000	120	35.9613183712722	8.05915293577323	78.45	aFHF
409	119.536	405.275	280.760	10.000	0	156.105	413.913	288.029	10.000	120	38.2719893133346	6.7491823923891	76.9333333333333	aFHF
410	106.434	428.163	272.336	10.000	0	175.529	441.473	289.847	10.000	120	72.5114490684057	8.6499666219646	83.55	aFHF
411	113.727	434.586	265.955	10.000	0	158.987	446.711	296.050	10.000	120	55.6883493201226	8.80030970105278	82.225	aFHF
412	576.594	629.860	122.519	10.000	23	575.678	627.034	167.436	10.000	120	45.0151332442769	8.7407739934997	97.979381443299	aFHF
413	583.603	610.363	119.574	10.000	28	585.366	603.249	189.310	10.000	120	70.120088854764	9.90229599384663	121.423913043478	aFHF
414	574.830	609.034	116.899	10.000	28	568.400	599.185	182.320	10.000	120	66.4699551827741	9.40563304662011	117.532608695652	aFHF
415	570.433	604.040	116.924	10.000	28	580.918	595.804	166.887	10.000	120	51.7113941989577	8.06694844106785	116.739130434783	aFHF
