Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)	Region
411	113.727	434.586	265.955	10.000	0	114.898	442.963	255.139	10.000	119	17.0012953624128	5.28684573206755	71.6638655462185	aFHF
412	576.356	629.545	121.910	10.000	23	582.888	641.079	95.700	10.000	119	32.4148462899333	6.54575088082904	98.5625	aFHF
413	583.604	609.438	118.323	10.000	28	593.087	618.763	119.751	10.000	119	21.0190783813182	5.99933893879775	123.417582417582	aFHF
414	574.831	608.109	115.648	10.000	28	576.070	614.696	112.754	10.000	119	14.8474605909563	5.31756073704847	120.769230769231	aFHF
415	570.434	603.115	115.673	10.000	28	588.713	611.399	97.434	10.000	119	27.5305725694182	6.65146371775597	118.021978021978	aFHF
416	567.845	602.004	119.164	10.000	28	580.880	621.326	101.768	10.000	119	29.0838739682319	6.4745791150667	118.087912087912	aFHF
417	105.285	471.603	261.239	10.000	0	130.856	473.577	250.976	10.000	119	27.6242988327306	6.57326558543469	75.4705882352941	aFHF
418	117.990	471.619	268.358	10.000	0	90.072	478.515	256.717	10.000	119	32.2031545815002	5.35270439091791	72.7731092436975	aFHF
419	106.319	474.678	264.735	10.000	0	110.543	464.497	251.534	10.000	119	21.4153676130016	6.08393649242818	76.3109243697479	aFHF
420	114.990	416.455	268.337	10.000	0	140.938	425.866	234.533	10.000	119	43.6414486583569	7.06203694475714	70.6470588235294	aFHF
421	114.985	417.401	243.594	10.000	0	129.086	411.390	196.567	10.000	119	49.4621982022635	8.65229536787712	62.3361344537815	aFHF
422	111.280	423.447	258.108	10.000	0	105.679	423.572	247.149	10.000	119	19.134460379117	6.04641141150185	68.2436974789916	aFHF
423	127.397	422.526	228.285	10.000	0	127.707	419.402	203.604	10.000	119	24.8798560486189	6.4531212200425	71.6218487394958	aFHF
424	544.143	639.330	89.064	10.000	30	564.887	646.256	100.070	10.000	119	29.242370988003	6.67716515722595	92.0112359550562	aFHF
425	133.541	430.776	233.308	10.000	0	139.358	427.737	186.647	10.000	119	47.1202921361912	7.67067022273592	71.7983193277311	aFHF
426	165.136	608.410	167.893	10.000	37	150.164	584.331	172.716	10.000	119	28.7614386635995	5.60514945913177	93.890243902439	aFHF
427	161.446	578.121	162.326	10.000	37	153.198	591.150	187.959	10.000	119	31.4433939802942	6.24404102513054	99.0121951219512	aFHF
428	128.969	416.625	224.812	10.000	0	124.688	433.812	200.437	10.000	119	30.663795280428	6.00607885642139	72.0420168067227	aFHF
429	154.411	580.979	164.206	10.000	37	124.097	586.063	170.548	10.000	119	31.3848150544176	7.72440926171885	99.219512195122	aFHF
430	115.401	439.775	247.472	10.000	0	144.460	414.363	223.070	10.000	119	45.6689481923987	6.73971891092673	68.0420168067227	aFHF
431	133.497	440.483	213.871	10.000	0	165.569	431.926	197.563	10.000	119	37.9723043677889	7.54023917514147	70.8235294117647	aFHF
432	127.640	452.776	261.584	10.000	0	144.388	459.713	243.967	10.000	119	25.6550279672426	6.2871093288757	78.2268907563025	aFHF
433	117.316	450.964	267.802	10.000	0	140.149	467.823	249.154	10.000	119	33.9961705343411	6.52221359292967	76.7226890756303	aFHF
434	116.956	446.157	248.327	10.000	0	143.292	414.444	208.007	10.000	119	57.6628274107331	7.37569529548329	71.1008403361345	aFHF
435	624.744	585.459	190.838	10.000	10	624.906	583.368	176.142	10.000	119	25.7230985303093	4.99124404487811	123.596330275229	aFHF
436	123.810	491.072	249.904	10.000	0	105.318	489.956	208.048	10.000	119	47.1051872939701	6.4697157842905	86.5882352941177	aFHF
437	124.353	472.577	257.593	10.000	0	122.775	489.514	224.449	10.000	119	38.6218851041738	5.27611698002994	83.0336134453782	aFHF
438	133.531	565.101	182.417	10.000	37	129.190	578.226	206.390	10.000	119	28.9648677884088	6.59490360016668	104.280487804878	aFHF
439	133.594	563.383	184.244	10.000	37	115.906	557.100	200.070	10.000	119	26.7749120259993	6.47588103896117	112.975609756098	aFHF
440	134.525	492.805	245.237	10.000	0	134.113	513.835	197.673	10.000	119	52.007352749395	6.57931359551987	94	aFHF
441	588.909	562.016	109.078	10.000	42	599.429	591.834	126.621	10.000	119	36.1599277239322	8.13105785439955	141.467532467532	aFHF
442	195.750	613.424	154.975	10.000	44	168.893	627.125	138.734	10.000	119	34.2459622583451	7.02696894909089	79.92	aFHF
443	121.194	509.675	234.252	10.000	18	112.040	508.941	216.861	10.000	119	21.80801985509	3.88002619737038	98.0792079207921	aFHF
444	174.952	554.671	150.106	10.000	44	149.929	587.409	139.443	10.000	119	42.563208784113	9.81774128160382	100.266666666667	aFHF
445	588.944	604.556	147.280	10.000	10	589.369	612.203	134.882	10.000	119	28.6168380154062	6.27223445071507	115.954128440367	aFHF
446	575.974	614.294	150.299	10.000	10	578.295	606.347	139.813	10.000	119	27.3739409292853	6.04344876985098	114.94495412844	aFHF
447	141.854	511.019	200.201	10.000	28	112.109	514.005	183.433	10.000	119	34.2760418514157	6.4846158043648	112.32967032967	aFHF
448	125.301	495.462	206.411	10.000	23	120.645	500.223	191.247	10.000	119	25.4027306406221	5.62069030396108	101.75	aFHF
449	575.086	635.160	103.535	10.000	37	569.267	651.819	79.005	10.000	119	30.2176097995854	5.15519723431169	96.6707317073171	aFHF
450	611.681	544.463	176.241	10.000	15	603.288	549.819	160.697	10.000	119	18.8238541483937	5.72485527835143	115.817307692308	aFHF
451	587.296	613.811	64.007	10.000	61	596.950	624.503	74.290	10.000	119	17.6991149213739	6.5425891971134	107.327586206897	aFHF
452	589.835	605.393	141.453	10.000	15	594.533	609.026	149.354	10.000	119	14.3414522277208	4.18825460268249	123.971153846154	aFHF
453	552.307	620.420	144.029	10.000	15	572.048	605.417	129.934	10.000	119	28.5213273709341	6.819845632428	107.634615384615	aFHF
454	551.151	620.506	141.879	10.000	15	585.422	616.138	133.421	10.000	119	35.5685061395612	6.78939292262374	112.125	aFHF
455	575.615	348.182	305.414	10.000	21	611.554	305.539	283.093	10.000	119	60.0688289464677	10.9356229297105	43.2040816326531	aFHF
456	588.254	675.187	122.125	10.000	39	577.097	667.543	102.444	10.000	119	23.8799318675745	4.72676627278993	93.1125	aFHF
457	113.132	529.424	206.558	10.000	33	107.153	537.770	200.241	10.000	119	14.1070831145209	5.60935163965222	112.674418604651	aFHF
458	111.745	458.201	212.412	10.000	13	129.579	441.511	186.827	10.000	119	35.376565534263	6.68074795341143	77.3679245283019	aFHF
459	119.696	453.118	207.470	10.000	13	130.876	441.245	187.918	10.000	119	25.4605819454309	6.15817221127331	76.9150943396226	aFHF
460	119.526	534.086	227.016	10.000	19	113.456	532.758	219.528	10.000	119	13.7890726664268	3.52780453458211	102.5	aFHF
461	117.598	520.213	225.615	10.000	19	102.263	521.603	209.745	10.000	119	22.1122415191224	4.42141676299525	100.32	aFHF
462	623.469	617.000	179.686	10.000	22	622.815	603.875	160.304	10.000	119	24.2708569688011	4.60344352543068	130.907216494845	aFHF
463	164.154	647.394	180.929	10.000	38	158.329	644.876	180.218	10.000	119	10.6668497223876	4.38298488634214	74.9135802469136	aFHF
464	555.760	615.842	91.365	10.000	37	568.840	637.264	80.078	10.000	119	29.7547192055311	6.9258249026679	95.7073170731707	aFHF
465	575.578	613.999	99.631	10.000	37	590.595	630.888	78.064	10.000	119	31.2391436982514	7.06676652037376	110.670731707317	aFHF
466	572.424	612.725	101.078	10.000	37	587.722	628.088	95.747	10.000	119	24.9691754569509	6.51858436619419	112.231707317073	aFHF
467	576.691	612.272	95.202	10.000	37	574.300	633.098	90.066	10.000	119	21.5828092008431	7.14580734062416	108.09756097561	aFHF
468	166.919	646.205	176.358	10.000	39	167.909	644.990	162.316	10.000	119	14.1291927936454	5.12778354812014	73.0125	aFHF
469	177.316	618.450	157.328	10.000	39	168.940	620.627	156.228	10.000	119	18.3448026972219	6.18514460295014	79.65	aFHF
470	569.712	603.116	113.692	10.000	28	575.403	607.689	90.442	10.000	119	25.288894736623	7.62404634289449	113.813186813187	aFHF
0	547.772	627.495	131.203	10.000	20	568.198	624.462	139.982	10.000	119	28.1699082000634	7.07960046283112	86.7878787878788	aSHF
1	588.783	625.558	160.580	10.000	11	586.661	626.729	141.010	10.000	119	19.7195087413455	5.9719512014996	101.509259259259	aSHF
2	215.471	620.108	204.880	10.000	12	197.138	607.728	221.625	10.000	119	27.8101201184029	5.04076848435772	78.3831775700935	aSHF
3	550.406	636.017	253.081	10.000	0	559.913	647.275	235.706	10.000	119	22.7819278815468	3.49439474708618	106.72268907563	aSHF
4	590.654	594.228	188.907	10.000	0	611.054	591.631	177.005	10.000	119	23.7605137360285	4.67566381670737	115.504201680672	aSHF
5	563.226	631.358	256.460	10.000	0	567.645	619.412	240.390	10.000	119	20.5055937977908	2.82445419069712	111.924369747899	aSHF
6	593.723	604.792	189.971	10.000	0	611.841	595.632	187.529	10.000	119	23.4733764294786	4.91060917453834	116.974789915966	aSHF
7	571.087	597.930	193.171	10.000	0	581.518	606.053	191.544	10.000	119	21.6390692498546	4.76649794034415	114.084033613445	aSHF
8	234.965	297.797	378.162	10.000	0	231.525	271.090	365.179	10.000	49	29.8940752992964	7.94769246271386	32.0612244897959	aSHF
9	591.601	602.292	217.110	10.000	0	595.268	600.409	249.432	10.000	119	33.3650060392621	5.81082277312141	116.588235294118	aSHF
10	589.259	598.865	228.813	10.000	0	581.981	609.971	244.463	10.000	119	25.4694109276206	5.08018962194012	117.81512605042	aSHF
11	188.523	589.128	201.420	10.000	29	172.561	590.651	197.446	10.000	119	16.5196140693419	3.83317294298184	101.044444444444	aSHF
12	139.221	408.571	337.182	10.000	0	134.689	389.981	323.641	10.000	119	23.4411135614331	3.52695280933604	49.2100840336134	aSHF
13	206.973	616.758	198.918	10.000	15	181.829	617.353	195.935	10.000	119	25.3273182551963	5.80027028207391	75.3846153846154	aSHF
14	232.188	339.639	389.618	10.000	0	237.235	321.157	375.806	10.000	41	23.9949058135263	7.27458221084638	37.6585365853659	aSHF
15	566.819	647.455	139.657	10.000	14	566.214	622.123	116.525	10.000	119	34.3098480468801	5.89991380147087	80.0666666666667	aSHF
16	538.306	643.592	145.919	10.000	0	548.267	653.868	136.862	10.000	119	22.9233896490026	6.21165604169981	71.7226890756303	aSHF
17	145.223	546.494	207.281	10.000	25	141.563	552.964	204.716	10.000	119	18.6732580178179	5.31183825965521	114.510638297872	aSHF
18	138.792	488.809	268.816	10.000	0	134.936	479.816	248.193	10.000	119	23.6604595475236	4.45596270535614	101.521008403361	aSHF
19	186.264	584.263	202.847	10.000	25	184.911	590.112	215.278	10.000	119	13.8047517543779	4.36243245857277	104.159574468085	aSHF
20	626.543	582.518	186.970	10.000	10	624.011	570.835	179.096	10.000	119	15.3739174903471	4.18995782467594	111.018348623853	aSHF
21	155.376	580.738	250.140	10.000	7	143.206	574.864	237.455	10.000	119	20.6142705182599	3.99676232338927	114.741071428571	aSHF
22	504.274	289.133	412.752	10.000	0	497.496	284.993	409.156	10.000	21	8.76907520779701	5.25568319074119	27.4761904761905	aSHF
23	166.008	485.658	316.112	10.000	0	170.973	484.875	313.781	10.000	21	5.54056630679574	4.07178664759196	91.5714285714286	aSHF
24	290.713	320.189	417.057	10.000	0	240.090	255.170	418.059	10.000	119	82.4085098397005	12.0055020948651	24.7310924369748	aSHF
25	152.998	484.068	244.890	10.000	7	129.165	486.190	241.671	10.000	119	24.1428402223102	4.48059094313866	99.1875	aSHF
26	172.242	540.129	313.698	10.000	0	143.692	545.639	314.932	10.000	119	29.1030128337256	4.50019865071969	100.117647058824	aSHF
27	359.836	262.771	421.499	10.000	0	358.731	261.073	424.913	10.000	26	5.56388012092284	4.46726647321265	29.1923076923077	aSHF
28	601.048	454.447	340.995	10.000	0	605.891	444.890	332.405	10.000	27	13.7324068538622	5.77557475771605	60.7037037037037	aSHF
29	564.216	323.617	391.274	10.000	0	571.047	318.901	396.075	10.000	28	9.58920319943217	3.52645028134854	39.2857142857143	aSHF
30	187.095	622.133	231.620	10.000	7	181.485	605.331	223.055	10.000	119	19.6758361702877	4.50266037780829	86.4553571428571	aSHF
31	121.946	530.312	244.459	10.000	14	134.043	528.887	221.637	10.000	119	25.9044727605099	4.68804692728875	109.419047619048	aSHF
32	619.750	547.798	203.822	10.000	0	596.027	557.481	183.332	10.000	119	32.8082507610509	7.22719918585234	110.378151260504	aSHF
33	161.598	460.382	318.148	10.000	0	141.680	444.668	313.625	10.000	119	25.7704103382154	4.35417849397865	77.4033613445378	aSHF
34	201.011	611.718	206.151	10.000	7	164.219	618.386	177.911	10.000	119	46.8573482817797	6.29512773674215	74	aSHF
35	209.565	617.887	208.052	10.000	7	187.765	612.044	208.166	10.000	119	22.5697506632218	5.08358160975551	79.8571428571429	aSHF
36	179.490	379.687	364.294	10.000	0	168.975	380.751	357.743	10.000	37	12.434344453971	3.60684643241286	45.9459459459459	aSHF
37	216.687	631.548	214.563	10.000	7	189.162	634.712	217.155	10.000	119	29.0250045478033	4.92227331212547	66.6339285714286	aSHF
38	252.315	292.407	411.399	10.000	0	257.590	283.379	390.924	10.000	37	22.990346539363	7.24495982798189	33.1351351351351	aSHF
39	618.199	496.940	269.843	10.000	0	632.953	494.943	285.636	10.000	39	21.7045473115659	6.55216562892589	77.0769230769231	aSHF
40	537.109	280.710	405.805	10.000	0	532.379	281.685	414.782	10.000	40	10.1936281077936	3.94746380017661	26.6	aSHF
41	617.084	575.673	240.602	10.000	0	645.934	594.109	246.007	10.000	119	34.6615438346304	5.56043248515246	109.495798319328	aSHF
42	614.063	576.443	239.990	10.000	0	633.352	588.634	242.836	10.000	119	30.1240338766242	5.55475764660117	112.731092436975	aSHF
43	246.544	302.354	428.247	10.000	0	252.966	291.847	400.323	10.000	44	30.9312017548623	8.82261297930046	32.2045454545455	aSHF
44	204.196	617.461	197.211	10.000	12	176.445	618.089	169.136	10.000	119	39.4806029589215	5.83977119125515	72.4672897196262	aSHF
45	179.766	602.434	213.321	10.000	12	166.818	590.294	201.859	10.000	119	21.1283635902073	5.01566115820018	96.0373831775701	aSHF
46	339.544	321.900	263.439	10.000	98	314.996	297.503	269.318	10.000	119	35.1052781501585	19.4360777203588	0.285714285714286	aSHF
47	194.472	607.099	204.693	10.000	12	171.794	604.612	201.125	10.000	119	23.0912857372646	5.54792167072103	84.9158878504673	aSHF
48	185.385	619.876	204.619	10.000	12	184.536	616.633	203.791	10.000	119	13.3909254347861	4.25493082306414	81.9439252336449	aSHF
49	620.093	576.852	279.694	10.000	0	619.546	581.241	266.312	10.000	119	17.8593964903633	3.63958113675058	103.478991596639	aSHF
50	581.738	340.356	386.034	10.000	0	585.550	339.465	393.463	10.000	32	8.39733683973673	2.90906309592917	41.3125	aSHF
51	570.140	338.562	378.050	10.000	0	584.795	322.573	391.596	10.000	50	25.5716886810394	6.4552738547692	38.38	aSHF
52	603.908	415.632	355.260	10.000	0	591.230	411.526	337.086	10.000	52	24.8720420351848	8.02518409161056	55.8461538461538	aSHF
53	575.414	594.946	177.868	10.000	6	586.229	582.505	154.748	10.000	119	31.9745048593407	7.43949370907482	110.628318584071	aSHF
54	140.506	535.004	224.065	10.000	17	126.816	539.564	214.843	10.000	119	17.8177605214572	4.46707071882785	113.892156862745	aSHF
55	230.767	313.499	397.445	10.000	0	243.238	297.980	386.678	10.000	47	22.7739444541344	6.28765571933643	33.5106382978723	aSHF
56	238.629	325.610	390.253	10.000	0	248.781	329.031	390.727	10.000	54	27.7693156019373	10.1364181048259	32.8888888888889	aSHF
57	155.022	569.884	203.163	10.000	27	156.063	575.736	205.031	10.000	119	9.55374575755504	4.10135956613917	109.217391304348	aSHF
58	147.241	569.881	212.488	10.000	22	152.949	570.904	233.328	10.000	119	23.0825439239266	5.73328549049921	116.907216494845	aSHF
59	166.321	626.647	210.107	10.000	27	168.913	619.939	209.106	10.000	119	7.26069755602044	3.52443623251725	87.8260869565217	aSHF
60	507.607	375.774	246.989	10.000	98	492.047	365.173	251.707	10.000	119	19.4101603548245	10.0938718083845	10.7142857142857	aSHF
61	587.717	625.940	153.874	10.000	14	574.743	624.489	149.597	10.000	119	24.7017137866991	6.23013559339567	98.2666666666667	aSHF
62	196.700	613.616	181.090	10.000	27	182.834	618.858	174.589	10.000	119	16.1866463790372	4.34655966468446	77.1413043478261	aSHF
63	183.088	623.380	193.691	10.000	22	170.455	623.609	176.419	10.000	119	21.4001662143078	4.75007508747744	77.2680412371134	aSHF
64	192.167	641.206	207.953	10.000	17	168.551	626.175	225.018	10.000	119	32.7850673630542	6.08910183024717	76.5294117647059	aSHF
65	583.348	483.040	326.047	10.000	0	625.841	449.917	288.932	10.000	119	65.4240888587683	9.5869735841659	52.6638655462185	aSHF
66	604.033	514.273	300.884	10.000	0	636.971	480.618	306.994	10.000	119	47.4858186093491	5.61794110292293	61.0924369747899	aSHF
67	599.444	486.481	323.300	10.000	0	597.345	476.867	292.235	10.000	119	33.3889277455866	5.72780088039957	54.5966386554622	aSHF
68	602.443	596.119	269.847	10.000	0	616.774	596.081	271.288	10.000	119	16.52629668135	3.54056294651096	100.655462184874	aSHF
69	583.171	596.987	276.979	10.000	0	609.482	603.267	287.876	10.000	119	29.1625055507924	5.38653323693063	96.3109243697479	aSHF
70	220.987	356.324	394.097	10.000	0	223.051	353.103	381.589	10.000	119	19.7781983254289	7.4145983192712	31.6050420168067	aSHF
71	226.078	350.290	387.240	10.000	0	225.123	370.275	371.756	10.000	119	25.299535687439	8.40963544775121	32.1008403361345	aSHF
72	225.752	350.103	385.215	10.000	0	229.483	372.130	377.343	10.000	119	23.8915167789741	8.24032977073639	31.7983193277311	aSHF
73	223.256	347.505	374.116	10.000	0	222.340	349.695	375.096	10.000	119	16.7827226932939	6.0496817396797	33.5126050420168	aSHF
74	225.010	386.342	372.362	10.000	0	172.252	380.637	374.637	10.000	119	53.1143032901684	9.56031227595096	35.8655462184874	aSHF
75	202.413	375.830	368.681	10.000	0	190.460	380.252	383.192	10.000	119	39.926125895208	7.70398401590037	36.4453781512605	aSHF
76	192.548	396.815	353.797	10.000	0	184.488	384.109	346.889	10.000	119	29.6365253361456	6.15870300279106	41.327731092437	aSHF
77	599.841	437.516	368.430	10.000	0	585.607	427.927	300.069	10.000	119	71.0829945626941	9.07084577839471	50.4453781512605	aSHF
78	574.933	489.177	377.270	10.000	0	610.058	452.196	301.939	10.000	119	90.9731803720195	11.1961190441578	48.2521008403361	aSHF
79	586.960	483.731	366.600	10.000	0	591.977	451.402	290.498	10.000	119	85.4324649650237	9.67789146345654	49.4453781512605	aSHF
80	622.262	571.008	290.095	10.000	0	620.136	571.024	274.600	10.000	119	19.4311215579544	3.45176755808082	101.915966386555	aSHF
81	600.445	545.970	279.051	10.000	0	651.225	537.799	275.026	10.000	119	51.5904474297326	6.69817034042549	93.7731092436975	aSHF
82	594.979	553.419	277.884	10.000	0	636.133	543.523	299.467	10.000	119	47.512192340493	6.8927372339843	95.3025210084034	aSHF
83	573.031	579.777	275.355	10.000	0	608.782	584.310	285.656	10.000	119	37.4805641766503	7.12430468122636	102.210084033613	aSHF
84	591.238	564.244	273.915	10.000	0	634.030	563.680	305.226	10.000	119	53.0268995982227	6.5836069372012	96.7731092436975	aSHF
85	544.659	660.080	205.846	10.000	0	536.421	663.074	198.722	10.000	119	11.2951341736165	3.17950578251098	91.4621848739496	aSHF
86	583.568	605.281	258.625	10.000	0	579.866	621.680	256.433	10.000	119	24.5019609011197	4.9938364931301	108.09243697479	aSHF
87	597.339	614.200	227.834	10.000	0	593.816	619.414	233.232	10.000	119	21.4368128694543	4.55950032879756	118.411764705882	aSHF
88	559.014	650.906	228.879	10.000	0	567.699	649.079	207.391	10.000	119	23.2486837907009	3.96731519348312	105.403361344538	aSHF
89	587.653	513.097	337.285	10.000	0	592.106	477.806	286.067	10.000	119	70.1962342722172	8.65920821778909	55.0420168067227	aSHF
90	585.986	454.844	334.345	10.000	0	635.976	436.066	284.007	10.000	119	74.3259016897878	11.5560260026546	50.7647058823529	aSHF
91	581.721	499.432	337.080	10.000	0	611.239	459.418	275.391	10.000	119	79.2336118134217	9.44716118139698	52.3361344537815	aSHF
92	600.445	467.813	317.382	10.000	0	630.563	457.162	287.486	10.000	119	47.1907248725849	8.23321413063524	52.5798319327731	aSHF
93	583.639	558.504	301.740	10.000	0	619.177	554.880	306.916	10.000	119	37.0124197263567	5.40397430932228	84.8655462184874	aSHF
94	589.924	543.278	303.025	10.000	0	624.062	552.936	312.764	10.000	119	36.7903265682707	5.2945043965529	81.7983193277311	aSHF
95	591.507	535.268	303.207	10.000	0	596.438	537.888	281.876	10.000	119	27.1239334536863	6.20032799516809	84.8319327731092	aSHF
96	593.607	526.724	307.014	10.000	0	608.106	540.223	294.467	10.000	119	29.3120615105795	6.16948875839127	80.8487394957983	aSHF
97	600.668	521.528	315.029	10.000	0	617.018	494.840	301.937	10.000	119	33.9259827860595	5.53454332052412	60.4033613445378	aSHF
98	601.707	520.281	309.810	10.000	0	627.123	520.139	320.408	10.000	119	33.0269498137506	6.04035335994864	65.7310924369748	aSHF
99	598.910	519.803	305.809	10.000	0	625.027	502.620	304.793	10.000	119	31.2791533453194	6.10670837575376	62.436974789916	aSHF
100	606.588	516.133	302.212	10.000	0	632.464	488.983	308.160	10.000	119	37.9745780753389	5.24073407158212	61.4117647058824	aSHF
101	619.315	503.372	320.544	10.000	0	630.961	488.557	334.246	10.000	119	23.2993206982521	4.68524830271395	50.8823529411765	aSHF
102	626.677	476.147	314.050	10.000	0	647.286	467.553	312.930	10.000	119	22.3585501766102	3.97406766465884	50.5798319327731	aSHF
103	609.910	470.933	335.040	10.000	0	607.239	465.829	298.288	10.000	119	38.0170686139792	5.49357398340132	51	aSHF
104	605.658	474.049	321.846	10.000	0	630.924	453.315	301.350	10.000	119	39.4721160061124	5.94875020286248	52.4621848739496	aSHF
105	604.732	480.261	322.657	10.000	0	619.032	459.643	306.087	10.000	119	31.6462964973787	4.57234711670823	51.7731092436975	aSHF
106	607.874	483.420	311.685	10.000	0	609.766	473.018	302.965	10.000	119	15.8052843062059	4.16499899974294	54.4705882352941	aSHF
107	624.657	505.466	296.093	10.000	0	640.560	487.334	318.073	10.000	119	34.1233543779036	5.88200215739901	56.1008403361345	aSHF
108	632.538	489.226	326.724	10.000	0	659.666	475.137	326.782	10.000	119	30.5684750846358	4.60441994828265	48.1512605042017	aSHF
109	631.324	492.334	310.658	10.000	0	638.173	480.245	314.701	10.000	119	14.4706105952721	4.44500858215916	53.9663865546218	aSHF
110	237.552	303.637	392.217	10.000	0	239.966	281.233	379.278	10.000	47	25.9843093616128	7.24896697707598	32.4042553191489	aSHF
111	237.071	299.004	377.001	10.000	0	232.035	275.322	360.485	10.000	49	29.3083038744995	7.96479005722874	32.4489795918367	aSHF
112	399.274	234.019	429.602	10.000	0	388.442	215.311	431.779	10.000	119	21.7269606019802	6.78281267461478	18.0672268907563	aSHF
113	180.571	430.583	353.231	10.000	0	168.447	419.679	337.843	10.000	119	22.4205070415457	4.40836695867106	56	aSHF
114	182.247	429.329	335.211	10.000	0	183.957	423.752	326.438	10.000	119	14.9412200639707	4.66551155074759	55.3781512605042	aSHF
115	182.095	416.935	309.431	10.000	0	196.126	397.863	291.014	10.000	119	32.8335277117766	7.15209248150367	58.9327731092437	aSHF
116	153.422	425.474	344.848	10.000	0	149.214	428.214	343.108	10.000	119	13.9427678026997	3.23915578781474	60.563025210084	aSHF
117	164.185	422.256	333.036	10.000	0	159.760	423.620	325.179	10.000	119	12.1524589692786	3.52965514139348	62.4453781512605	aSHF
118	162.110	436.932	330.238	10.000	0	143.492	422.577	330.364	10.000	119	23.5098240104005	4.25773718581368	65.9831932773109	aSHF
119	167.087	387.333	347.556	10.000	0	156.758	377.840	343.936	10.000	119	18.1459128180425	4.40141258084241	42.9075630252101	aSHF
120	168.688	388.181	332.987	10.000	0	188.220	404.794	303.256	10.000	119	39.2609622143931	5.60015679165973	49.8403361344538	aSHF
121	155.278	401.564	315.424	10.000	0	118.446	391.405	308.704	10.000	119	38.7938127154318	4.44621793324963	50.1680672268908	aSHF
122	189.726	521.598	306.237	10.000	0	150.255	502.817	301.879	10.000	119	43.9280999589101	7.99944656782758	101.957983193277	aSHF
123	153.659	374.642	340.765	10.000	0	140.149	344.723	310.732	10.000	119	44.4932326314912	5.9594318680135	37.436974789916	aSHF
124	547.521	660.980	176.582	10.000	0	532.072	664.755	173.641	10.000	119	27.0474452767724	5.60906640178255	78.5966386554622	aSHF
125	548.380	663.980	178.513	10.000	0	534.644	658.417	169.402	10.000	119	25.6001153708338	5.18765092207446	79.2605042016807	aSHF
126	193.389	481.901	324.458	10.000	0	167.321	458.861	342.746	10.000	119	39.3043657625969	6.45942877263386	78.7394957983193	aSHF
127	187.824	468.197	324.802	10.000	0	155.442	460.177	357.213	10.000	119	46.5122268333822	5.58135282058603	68.453781512605	aSHF
128	188.536	443.672	340.026	10.000	0	168.100	432.805	347.868	10.000	119	25.3033285162249	7.4175548560489	61.8823529411765	aSHF
129	158.082	390.425	321.512	10.000	0	147.448	398.724	298.157	10.000	119	31.8704805894106	5.26085231579868	49.0840336134454	aSHF
130	197.539	390.742	370.048	10.000	0	196.983	390.717	386.358	10.000	34	16.3194932825747	6.40015129339762	48.2647058823529	aSHF
131	192.318	373.812	362.850	10.000	0	206.052	355.564	344.479	10.000	119	29.3105083715721	6.21035050817926	36.3865546218487	aSHF
132	183.368	360.987	356.168	10.000	0	175.120	298.375	342.363	10.000	119	64.6441805037391	7.16779026642373	33.546218487395	aSHF
133	157.548	459.160	285.084	10.000	0	112.210	451.668	290.746	10.000	119	46.3003515321428	6.37156668149009	86.344537815126	aSHF
134	150.212	464.895	308.701	10.000	0	129.522	449.259	307.283	10.000	119	25.9725108528228	3.86658032916023	81.0252100840336	aSHF
135	623.093	569.276	252.082	10.000	0	630.929	591.118	256.728	10.000	119	30.3658254127894	5.62527784982918	108.806722689076	aSHF
136	642.401	580.052	248.864	10.000	0	653.329	606.859	253.169	10.000	119	35.6840434087842	6.58319089732265	102.596638655462	aSHF
137	634.083	582.197	239.075	10.000	0	645.122	612.245	246.275	10.000	119	38.1259261002274	6.45344793765903	104.361344537815	aSHF
138	583.158	434.098	358.997	10.000	0	584.487	415.403	339.056	10.000	30	27.3662702427642	10.6572499277273	62.1333333333333	aSHF
139	219.556	648.163	194.740	10.000	9	207.631	646.646	217.101	10.000	119	25.387422771916	5.0731654257553	60.5454545454545	aSHF
140	157.625	489.478	299.099	10.000	0	131.200	473.120	321.742	10.000	119	38.4521811865075	5.53868989564746	92.6974789915966	aSHF
141	167.437	502.371	278.639	10.000	0	118.673	511.996	288.078	10.000	119	50.7432477675602	6.84561285835533	99.6806722689076	aSHF
142	152.912	495.196	311.618	10.000	0	153.930	489.318	298.468	10.000	119	14.5002629631328	3.93924645450179	95.5714285714286	aSHF
143	158.026	521.694	300.057	10.000	0	126.186	539.296	307.359	10.000	119	39.4283963914334	5.46282156480778	97.890756302521	aSHF
144	148.233	533.333	316.423	10.000	0	132.179	534.630	310.251	10.000	119	19.2693047617189	3.73855206096175	94.6050420168067	aSHF
145	183.692	546.905	297.936	10.000	0	150.010	561.761	306.064	10.000	119	40.6835552649962	5.35553167065045	103.546218487395	aSHF
146	168.050	544.560	290.752	10.000	0	153.523	544.494	300.173	10.000	119	19.6913761834972	4.39248502887831	103.596638655462	aSHF
147	167.785	546.307	296.343	10.000	0	140.095	523.339	318.604	10.000	119	42.3643407596531	6.04164478491134	99.3949579831933	aSHF
148	171.007	543.193	299.534	10.000	0	141.685	535.866	302.277	10.000	119	31.1165682876502	4.88644448085522	101.613445378151	aSHF
